t,f_spd0,r_spd0,f_spd1,r_spd1,f_spd2,r_spd2,cra,crb,T,Vpz,Vms,gamma_dot,tau,mu_en_bal,mu_current_relation
1505831799.32,0.0,0.0,101.377,101.419,101.478,101.401,2.561,0.0,0.0,0.0,2.271,38.3013328088,3847519.82594,0.00321717830812,100453.940993
1505831799.34,0.0,0.0,101.377,101.419,101.478,101.401,2.645,0.052,0.0,0.138709677419,2.271,38.288321456,3853635.04514,0.00321975200364,100647.792815
1505831799.35,0.0,0.0,101.377,101.419,101.478,101.401,2.626,0.0,0.0,0.0,2.284,38.2755087502,3845831.79541,0.00324066506681,100477.61404
1505831799.36,0.0,0.0,101.377,101.419,101.478,101.401,2.616,0.045,0.0,0.112903225806,2.258,38.2628937631,3875054.81935,0.00320612433733,101274.483925
1505831799.37,0.0,0.0,101.377,101.419,101.478,101.401,2.697,0.0,0.0,0.0322580645161,2.271,38.2504753017,3864922.77781,0.00322684191213,101042.47718
1505831799.38,0.0,0.0,104.088,101.419,101.478,101.401,2.642,0.0,0.0,0.0,2.271,38.2382519203,3866380.31635,0.00322899767579,101112.894083
1505831799.39,0.0,0.0,104.088,104.357,104.228,101.401,2.629,0.032,0.0,0.109677419355,2.271,38.2262219634,3866712.35103,0.00323105142282,101153.400792
1505831799.41,0.0,0.0,104.088,104.357,104.228,104.398,2.606,0.0,0.0,0.0,2.271,38.2143836676,3865938.22771,0.00323300445433,101164.479358
1505831799.42,0.0,0.0,104.088,104.357,104.228,104.398,2.603,0.058,0.0,0.148387096774,2.271,38.2027352985,3864076.30092,0.00323485801298,101146.587299
1505831799.43,0.0,0.0,104.088,104.357,104.228,104.398,2.635,0.0,0.0,0.0,2.258,38.1912752557,3873874.33096,0.00321808562294,101433.489849
1505831799.44,0.0,0.0,104.088,104.357,104.228,104.398,2.661,0.032,0.0,0.0806451612903,2.284,38.180002118,3844414.76333,0.003256807636,100691.842589
1505831799.45,0.0,0.0,104.088,104.357,104.228,104.398,2.629,0.01,0.0,0.058064516129,2.271,38.1689146556,3852104.40075,0.0032398313043,100922.555318
1505831799.46,0.0,0.0,104.088,104.357,104.228,104.398,2.642,0.0,0.0,0.0,2.271,38.158011834,3846025.92014,0.00324129592003,100792.094118
1505831799.47,0.0,0.0,104.088,104.357,104.228,104.398,2.648,0.042,0.0,0.11935483871,2.271,38.1472928187,3838925.42166,0.00324266531415,100634.281963
1505831799.49,0.0,0.0,104.088,104.357,104.228,104.398,2.619,0.0,0.0,0.0,2.271,38.1367569796,3830817.14843,0.00324394032731,100449.473207
1505831799.5,0.0,0.0,104.088,104.357,104.228,104.398,2.623,0.048,0.0,0.132258064516,2.258,38.1264038948,3834447.96925,0.0032265455651,100571.98103
1505831799.51,0.0,0.0,104.088,104.357,104.228,104.398,2.626,0.0,0.0,0.00967741935484,2.258,38.1162333557,3824366.27023,0.00322762795327,100334.317784
1505831799.52,0.0,0.0,104.088,104.357,104.228,104.398,2.645,0.016,0.0,0.0258064516129,2.284,38.1062453702,3787851.45139,0.00326579493958,99402.3791796
1505831799.53,0.0,0.0,103.002,104.357,102.875,104.398,2.635,0.019,0.0,0.0903225806452,2.258,38.0964401616,3801309.60633,0.00322951814223,99781.2286451
1505831799.54,0.0,0.0,103.002,102.795,102.875,104.398,2.655,0.0,0.0,0.0,2.258,38.0868181466,3788357.01987,0.0032303269642,99466.3561889
1505831799.56,0.0,0.0,103.002,102.795,102.875,102.561,2.648,0.058,0.0,0.145161290323,2.271,38.077379886,3761738.56951,0.0032496477828,98791.9489411
1505831799.57,0.0,0.0,103.002,102.795,102.875,102.561,2.665,0.0,0.0,0.0,2.258,38.0681260281,3759666.04451,0.00323167489579,98761.5214295
1505831799.58,0.0,0.0,103.002,102.795,102.875,102.561,2.632,0.042,0.0,0.103225806452,2.271,38.0590572663,3731226.22383,0.00325082435437,98037.7994577
1505831799.59,0.0,0.0,103.002,102.795,102.875,102.561,2.639,0.0,0.0,0.041935483871,2.258,38.0501743225,3727368.12033,0.00323266842868,97959.2915591
1505831799.6,0.0,0.0,103.002,102.795,102.875,102.561,2.671,0.0,0.0,0.0,2.258,38.0414779462,3709914.73833,0.00323303475779,97522.8865603
1505831799.61,0.0,0.0,103.002,102.795,102.875,102.561,2.632,0.035,0.0,0.109677419355,2.271,38.0329689184,3678888.24875,0.00325193084788,96728.9263336
1505831799.63,0.0,0.0,103.002,102.795,102.875,102.561,2.642,0.0,0.0,0.0,2.258,38.0246480547,3672510.3797,0.00323351242688,96582.3634821
1505831799.64,0.0,0.0,103.002,102.795,102.875,102.561,2.661,0.055,0.0,0.148387096774,2.258,38.0165162092,3652609.53254,0.00323362648265,96079.5437551
1505831799.65,0.0,0.0,103.002,102.795,102.875,102.561,2.635,0.0,0.0,0.0,2.284,38.0085742772,3606480.67361,0.00327089367597,94885.9761829
1505831799.66,0.0,0.0,103.002,102.795,102.875,102.561,2.616,0.032,0.0,0.0774193548387,2.258,38.0008231988,3610547.77677,0.00323361258925,95012.3569136
1505831799.67,0.0,0.0,101.98,102.795,102.875,102.561,2.658,0.006,0.0,0.058064516129,2.258,37.9932639597,3588445.32272,0.00323348788602,94449.51417
1505831799.68,0.0,0.0,101.98,102.795,101.927,102.561,2.594,0.0,0.0,0.0,2.271,37.9858975826,3552934.9546,0.00325190186898,93532.9998947
1505831799.7,0.0,0.0,101.98,100.932,101.927,102.123,2.613,0.045,0.0,0.129032258065,2.258,37.978725102,3542242.16334,0.00323301100874,93269.1172182
1505831799.71,0.0,0.0,101.98,100.932,101.927,102.123,2.658,0.0,0.0,0.0,2.258,37.9717475231,3518195.2151,0.00323266180269,92652.9708163
1505831799.72,0.0,0.0,101.98,100.932,101.927,102.123,2.626,0.052,0.0,0.135483870968,2.271,37.9649657817,3480818.12666,0.00325084955195,91685.0062945
1505831799.73,0.0,0.0,101.98,100.932,101.927,102.123,2.642,0.0,0.0,0.00645161290323,2.258,37.9583807235,3468332.26557,0.00323174858619,91371.9763453
1505831799.74,0.0,0.0,101.98,100.932,101.927,102.123,2.626,0.016,0.0,0.0354838709677,2.245,37.9519931015,3455296.85944,0.00321258435572,91043.8840511
1505831799.75,0.0,0.0,101.98,100.932,101.927,102.123,2.61,0.023,0.0,0.0870967741935,2.258,37.9458035786,3416270.88859,0.00323055806064,90030.2686043
