t,f_spd0,r_spd0,f_spd1,r_spd1,f_spd2,r_spd2,cra,crb,Tc,Vpz,Vms,gamma_dot,tau,mu_en_bal,mu_current_relation
1507719168.52,275.275,294.227,285.817,276.218,274.53,282.315,2.552,0.0,3.81578924775e-05,0.0,0.385661590922,88.1143780285,819.693665946,4.55257848983e-05,9.30260967945
1507719168.54,275.275,294.227,268.909,273.041,274.53,268.976,2.565,0.045,3.78179232189e-05,0.112903225806,0.388871313837,87.4593748035,812.390572673,4.65826896291e-05,9.28877635471
1507719168.55,275.275,324.255,268.909,273.041,274.53,268.976,2.558,0.0,3.74620329735e-05,0.041935483871,0.392136089866,86.8170490558,804.745470676,4.76580221315e-05,9.26944050078
1507719168.56,275.275,324.255,268.909,273.041,274.53,268.976,2.529,0.0,3.70907986621e-05,0.0,0.395454061327,86.187860209,796.770753158,4.8750865186e-05,9.24458213982
1507719168.57,275.275,324.255,268.909,273.041,274.53,268.976,2.532,0.045,3.67047622991e-05,0.122580645161,0.398823292952,85.5722744219,788.478063466,4.98601729103e-05,9.21417677387
1507719168.58,275.275,324.255,268.909,273.041,264.354,268.976,2.584,0.0,3.63043982068e-05,0.0,0.402241772162,84.970764958,779.877590819,5.09847612955e-05,9.17818724127
1507719168.59,183.88,324.255,263.824,263.168,264.354,255.701,2.581,0.055,3.58901395504e-05,0.132258064516,0.405707405827,84.38381223,770.978640308,5.21233034238e-05,9.13657039109
1507719168.61,183.88,324.255,263.824,263.168,264.354,255.701,2.619,0.0,3.54624630718e-05,0.0193548387097,0.409218014758,83.8119032075,761.791453129,5.32743307183e-05,9.08929906106
1507719168.62,183.88,324.255,263.824,263.168,264.354,255.701,2.532,0.003,3.50219573497e-05,0.00967741935484,0.412771326844,83.2555304824,752.328672907,5.44362345184e-05,9.0363807491
1507719168.63,183.88,188.298,263.824,263.168,264.354,255.701,2.548,0.032,3.45693060309e-05,0.109677419355,0.416364977864,82.7151915337,742.604985491,5.56072624407e-05,8.97785487432
1507719168.64,183.88,188.298,263.824,263.168,257.582,255.701,2.558,0.0,3.41052083118e-05,0.0,0.419996530679,82.191387916,732.635410759,5.67855124617e-05,8.9137734419
1507719168.65,231.36,188.298,256.837,255.607,257.582,257.781,2.561,0.061,3.36303333218e-05,0.154838709677,0.423663489579,81.68462423,722.434322697,5.79689300583e-05,8.84418982773
1507719168.66,231.36,188.298,256.837,255.607,257.582,257.781,2.574,0.0,3.31453368646e-05,0.0,0.427363294002,81.1954076458,712.015809037,5.91553082378e-05,8.76916354855
1507719168.68,231.36,188.298,256.837,255.607,257.582,257.781,2.577,0.035,3.26508952083e-05,0.0838709677419,0.431093322477,80.7242481779,701.394397121,6.03422908477e-05,8.68876964423
1507719168.69,231.36,188.298,256.837,255.607,257.582,257.781,2.561,0.006,3.21477293652e-05,0.0645161290323,0.434850911983,80.2716590859,690.585575466,6.15273785457e-05,8.60310579513
1507719168.7,231.36,188.298,256.837,255.607,257.039,257.781,2.552,0.0,3.16366046936e-05,0.0,0.438633367328,79.8381571149,679.605785217,6.27079327057e-05,8.51229299092
1507719168.71,258.286,188.298,256.178,256.66,257.039,257.467,2.545,0.048,3.11183013196e-05,0.135483870968,0.442437956436,79.424262715,668.471784748,6.38811756392e-05,8.41646824153
1507719168.72,258.286,252.258,256.178,256.66,257.039,257.467,2.581,0.0,3.05935865203e-05,0.0,0.446261903424,79.0305004743,657.200056424,6.50441913278e-05,8.31577748439
1507719168.73,258.286,252.258,256.178,256.66,257.039,257.467,2.519,0.055,3.00632111568e-05,0.135483870968,0.450102398438,78.6573999242,645.806729965,6.61939316774e-05,8.21037474652
1507719168.75,258.286,252.258,256.178,256.66,257.039,257.467,2.561,0.0,2.95279015004e-05,0.0129032258065,0.453956619664,78.3054964546,634.307406858,6.73272254357e-05,8.1004199651
1507719168.76,258.286,252.258,256.178,256.66,249.013,257.467,2.6,0.01,2.89883513482e-05,0.0161290322581,0.457821745296,77.9753318857,622.716990996,6.84407877282e-05,7.9860768263
1507719168.77,508.047,252.258,248.761,248.776,249.013,250.067,2.581,0.045,2.84452689074e-05,0.135483870968,0.461694949055,77.667455008,611.050695823,6.95312347598e-05,7.86752566773
1507719168.78,508.047,246.132,248.761,248.776,249.013,250.067,2.565,0.0,2.7899443199e-05,0.0,0.465573379963,77.3824230304,599.325470795,7.05950986742e-05,7.74498196521
1507719168.8,508.047,246.132,248.761,248.776,249.013,250.067,2.568,0.052,2.73517514261e-05,0.11935483871,0.469454140545,77.1208037157,587.560159663,7.16288361187e-05,7.61869860472
1507719168.81,508.047,246.132,248.761,248.776,249.013,250.067,2.552,0.0,2.68031236114e-05,0.0322580645161,0.473334277628,76.8831768259,575.77474083,7.26288364138e-05,7.48895616182
1507719168.82,508.047,246.132,248.761,248.776,247.892,250.067,2.571,0.0,2.62545139605e-05,0.0,0.477210779892,76.6701345368,563.989712183,7.35914346687e-05,7.35605481313
1507719168.83,233.187,429.234,248.991,248.645,247.892,251.817,2.552,0.039,2.57068893759e-05,0.11935483871,0.481080583728,76.4822813778,552.225844365,7.45129306252e-05,7.22031082777
1507719168.84,233.187,429.234,248.991,248.645,247.892,251.817,2.552,0.0,2.51612223511e-05,0.0,0.48494059512,76.3202337521,540.50402812,7.53896131084e-05,7.08205414931
1507719168.85,233.187,429.234,248.991,248.645,247.892,251.817,2.542,0.061,2.46184734452e-05,0.151612903226,0.488787705026,76.1846191726,528.84489782,7.62177844238e-05,6.94162290977
1507719168.87,233.187,429.234,248.991,248.645,247.892,251.817,2.516,0.0,2.40795599058e-05,0.0,0.49261877458,76.0760757705,517.268157437,7.69937790114e-05,6.79935383363
1507719168.88,233.187,318.689,248.991,248.645,248.299,251.817,2.571,0.029,2.35453234646e-05,0.0548387096774,0.496430611374,75.9952520411,505.791888741,7.77139810955e-05,6.65557222533
1507719168.89,237.707,318.689,247.268,248.645,248.299,246.597,2.555,0.016,2.301653251e-05,0.0838709677419,0.500219970581,75.9428062034,494.432597964,7.83748523792e-05,6.51059162391
1507719168.9,237.707,318.689,247.268,242.706,248.299,246.597,2.558,0.0,2.24939213365e-05,0.0,0.50398358436,75.9194051902,483.206058949,7.89729708401e-05,6.36472398247
1507719168.93,237.707,318.689,247.268,242.706,248.299,246.597,2.555,0.026,2.19782166759e-05,0.0838709677419,0.507718193166,75.9257239297,472.127883076,7.95050684974e-05,6.2182862229
1507719168.94,237.707,318.689,247.268,242.706,252.356,255.076,2.574,0.0,2.14701411437e-05,0.0,0.511420561911,75.962445135,461.213593303,7.99680629456e-05,6.07160015036
1507719168.95,237.707,318.689,252.581,242.706,252.356,255.076,2.568,0.061,2.0970425356e-05,0.148387096774,0.515087491292,76.0302593466,450.478884457,8.0359088342e-05,5.92499471038
1507719168.96,237.707,229.057,252.581,213.806,252.356,255.076,2.513,0.0,2.04798138017e-05,0.0,0.518715837567,76.1298648738,439.939749368,8.06755264157e-05,5.77880638692
1507719168.98,181.86,229.057,252.581,213.806,252.356,255.076,2.548,0.052,1.99990247393e-05,0.129032258065,0.522302536905,76.2619670778,429.611617402,8.09150323733e-05,5.63336658971
1507719168.99,181.86,229.057,252.581,213.806,252.356,255.076,2.561,0.0,1.95287024957e-05,0.00645161290323,0.525844605285,76.4272769422,419.508329747,8.10755555531e-05,5.48898700217
1507719169.0,181.86,229.057,252.581,213.806,253.712,255.076,2.574,0.023,1.90694316414e-05,0.0451612903226,0.529339116815,76.6265097833,409.642443928,8.11553623274e-05,5.34596244937
1507719169.01,181.86,456.273,254.319,320.814,253.712,254.609,2.571,0.019,1.8621792269e-05,0.0806451612903,0.532783213567,76.8603851824,400.026421282,8.11530645622e-05,5.20458517522
1507719169.02,181.86,456.273,254.319,320.814,253.712,254.609,2.535,0.0,1.81863886512e-05,0.0,0.536174145661,77.1296289015,390.67324257,8.10676423699e-05,5.06515133204
1507719169.03,181.86,456.273,254.319,320.814,253.712,254.609,2.545,0.045,1.77638260136e-05,0.129032258065,0.539509279842,77.4349759016,381.595909023,8.08984494392e-05,4.927952835
1507719169.04,181.86,456.273,254.319,320.814,253.712,254.609,2.561,0.0,1.7354670584e-05,0.0,0.542786067874,77.7771723061,372.806584134,8.06452088743e-05,4.79326482411
1507719169.05,181.86,473.049,254.319,320.814,263.26,254.609,2.523,0.058,1.69594347172e-05,0.154838709677,0.546002027202,78.1569758367,364.31627412,8.03080144039e-05,4.66134046539
1507719169.07,272.618,473.049,264.512,265.51,263.26,263.927,2.513,0.0,1.65785597964e-05,0.0,0.549154757378,78.5751559237,356.134460613,7.98873342459e-05,4.53240539489
1507719169.08,272.618,473.049,264.512,265.51,263.26,263.927,2.542,0.045,1.6212372082e-05,0.106451612903,0.552241956185,79.0324941369,348.268152216,7.938400722e-05,4.40664508971
1507719169.09,272.618,473.049,264.512,265.51,263.26,263.927,2.552,0.0,1.58610651204e-05,0.0290322580645,0.555261406486,79.5297846891,340.72150662,7.87992343187e-05,4.28420003841
1507719169.1,272.618,473.049,264.512,265.51,263.26,263.927,2.552,0.01,1.55247366297e-05,0.00967741935484,0.558210956659,80.0678346332,333.496622969,7.81345737095e-05,4.16517599728
1507719169.11,272.618,372.245,264.512,265.51,271.528,263.927,2.577,0.026,1.52034385812e-05,0.0935483870968,0.561088523905,80.6474636053,326.594617692,7.739193825e-05,4.04965764689
1507719169.12,265.177,372.245,272.876,272.94,271.528,271.725,2.558,0.0,1.48972153255e-05,0.0,0.563892119089,81.2695030646,320.016443512,7.65735917734e-05,3.93771871913
1507719169.13,265.177,627.483,272.876,272.94,271.528,271.725,2.561,0.055,1.46061256015e-05,0.141935483871,0.566619863495,81.9347956987,313.763362235,7.56821378937e-05,3.82942752905
1507719169.14,265.177,627.483,272.876,272.94,271.528,271.725,2.552,0.0,1.43302403891e-05,0.0,0.569269976365,82.6441963278,307.836898626,7.47204954306e-05,3.72484593359
1507719169.16,265.177,627.483,272.876,272.94,271.528,271.725,2.542,0.058,1.40696233243e-05,0.148387096774,0.571840754479,83.3985739576,302.238419691,7.3691866154e-05,3.62402383337
1507719169.17,265.177,627.483,285.806,272.94,285.241,286.682,2.552,0.0,1.38243073016e-05,0.0,0.574330563712,84.1988131582,296.968632056,7.25997033394e-05,3.52699308835
1507719169.18,284.846,287.297,285.806,287.125,285.241,286.682,2.529,0.016,1.35942743579e-05,0.0387096774194,0.576737842577,85.0458139415,292.027149845,7.1447683481e-05,3.43376277221
1507719169.19,284.846,287.297,285.806,287.125,285.241,286.682,2.577,0.029,1.33794460564e-05,0.0967741935484,0.579061120282,85.9404899368,287.412288107,7.02396823562e-05,3.3443175425
1507719169.2,284.846,287.297,285.806,287.125,285.241,286.682,2.532,0.0,1.31796930676e-05,0.0,0.581299029645,86.8837654759,283.121268633,6.89797524188e-05,3.25862106785
1507719169.21,284.846,287.297,285.806,287.125,286.861,286.682,2.577,0.052,1.29948541762e-05,0.135483870968,0.583450301321,87.8765734127,279.150628259,6.7672095787e-05,3.1766216799
1507719169.22,284.846,287.297,287.782,288.583,286.861,287.252,2.561,0.0,1.28247521948e-05,0.0,0.585513776081,88.9198542916,275.496560707,6.63210357504e-05,3.09825699673
1507719169.24,284.846,362.984,287.782,288.583,286.861,287.252,2.535,0.061,1.26692046427e-05,0.148387096774,0.587488440648,90.0145561063,272.155145999,6.49309888267e-05,3.02345706929
1507719169.25,284.846,362.984,287.782,288.583,286.861,287.252,2.555,0.0,1.25280116719e-05,0.0,0.589373432676,91.1616343978,269.12209107,6.35064299563e-05,2.95214201509
1507719169.26,284.846,362.984,287.782,288.583,286.861,287.252,2.526,0.039,1.24009249892e-05,0.0838709677419,0.591168013583,92.3620525444,266.39206218,6.20518527727e-05,2.88421548506
1507719169.27,284.846,669.853,298.93,288.583,297.536,298.141,2.565,0.0,1.22876279791e-05,0.0548387096774,0.592871562329,93.6167823003,263.958257912,6.05717350183e-05,2.8195613161
1507719169.28,190.889,669.853,298.93,300.085,297.536,298.141,2.584,0.0,1.21877496944e-05,0.0,0.594483584058,94.9268053998,261.812709717,5.90705094723e-05,2.75804825217
1507719169.29,190.889,669.853,298.93,300.085,297.536,298.141,2.574,0.039,1.21009192462e-05,0.109677419355,0.596003695898,96.2931156896,259.947450297,5.75525376011e-05,2.69954345579
1507719169.3,190.889,669.853,298.93,300.085,297.536,298.141,2.565,0.0,1.20268175462e-05,0.0,0.597431603446,97.7167199367,258.355625115,5.60220856445e-05,2.64392445103
1507719169.31,190.889,358.991,298.93,300.085,305.643,298.141,2.565,0.055,1.19651829345e-05,0.148387096774,0.598767089189,99.1986368315,257.031613291,5.44833017999e-05,2.59108009445
1507719169.33,293.713,358.991,306.379,306.974,305.643,306.273,2.535,0.0,1.19157834441e-05,0.0,0.60001001512,100.739894619,255.970431796,5.2940195444e-05,2.54090430375
1507719169.34,293.713,694.636,306.379,306.974,305.643,306.273,2.552,0.055,1.1878376475e-05,0.135483870968,0.601160344115,102.341528994,255.166869186,5.13966188595e-05,2.49328763888
1507719169.35,293.713,694.636,306.379,306.974,305.643,306.273,2.59,0.0,1.18526860161e-05,0.0,0.602218157485,104.004583854,254.614996297,4.98562495105e-05,2.44811321638
1507719169.36,293.713,694.636,306.379,306.974,319.332,306.273,2.581,0.026,1.18384362107e-05,0.058064516129,0.603183641651,105.730114084,254.308887273,4.83225750937e-05,2.40526447433
1507719169.37,318.958,694.636,320.484,321.171,319.332,320.103,2.584,0.013,1.18354139133e-05,0.0677419354839,0.604057063555,107.519187348,254.243963403,4.67988837699e-05,2.36463806762
1507719169.38,318.958,320.93,320.484,321.171,319.332,320.103,2.565,0.0,1.18434977106e-05,0.0,0.604838758648,109.372883885,254.417616533,4.52882569758e-05,2.32614892739
1507719169.39,318.958,320.93,320.484,321.171,319.332,320.103,2.561,0.045,1.18626423695e-05,0.11935483871,0.605529126653,111.292294193,254.828874981,4.3793563391e-05,2.28972613808
1507719169.4,318.958,320.93,320.484,321.171,319.332,320.103,2.558,0.0,1.18928448159e-05,0.0,0.606128628657,113.278515274,255.477672711,4.23174548043e-05,2.25530562518
1507719169.42,318.958,579.02,319.836,321.171,319.109,319.782,2.548,0.055,1.19341129113e-05,0.158064516129,0.606637785864,115.332648061,256.3641786,4.08623632509e-05,2.22282400438
1507719169.43,499.401,579.02,319.836,314.215,319.109,319.782,2.535,0.0,1.19864375695e-05,0.0,0.60705717968,117.4557979,257.488197461,3.94304983439e-05,2.1922135992
1507719169.44,499.401,579.02,319.836,314.215,319.109,319.782,2.555,0.048,1.20497643789e-05,0.116129032258,0.607387451184,119.649077176,258.848560448,3.80238455797e-05,2.16339788452
1507719169.45,499.401,579.02,319.836,314.215,319.109,319.782,2.571,0.0,1.21239871193e-05,0.0193548387097,0.607629299017,121.913607656,260.442985774,3.66441686637e-05,2.13629135239
1507719169.46,452.502,579.02,327.274,314.215,326.471,326.663,2.545,0.01,1.22089731202e-05,0.0161290322581,0.607783476357,124.250521041,262.268623463,3.52930166484e-05,2.11080501929
1507719169.47,452.502,579.02,327.274,332.138,326.471,326.663,2.577,0.029,1.23045873329e-05,0.0935483870968,0.607850787351,126.660958199,264.322572449,3.39717326935e-05,2.08685119871
1507719169.48,452.502,579.02,327.274,332.138,326.471,326.663,2.561,0.0,1.24107029943e-05,0.0,0.607832083642,129.146068113,266.602109652,3.26814628866e-05,2.06434553949
1507719169.49,452.502,236.421,327.274,332.138,326.471,326.663,2.561,0.055,1.25272122535e-05,0.138709677419,0.607728261521,131.707006397,269.104918261,3.14231658889e-05,2.04320882861
1507719169.51,452.502,236.421,330.993,332.138,330.07,330.179,2.526,0.0,1.26540186499e-05,0.0,0.607540259364,134.344932283,271.828926145,3.01976227756e-05,2.02336568656
1507719169.52,337.315,236.421,330.993,332.624,330.07,330.179,2.542,0.058,1.2790996217e-05,0.151612903226,0.607269055081,137.061004345,274.771427337,2.90054460656e-05,2.00473817225
1507719169.53,337.315,236.421,330.993,332.624,330.07,330.179,2.548,0.0,1.29379485642e-05,0.0,0.606915663921,139.856376727,277.928203049,2.7847088897e-05,1.98724012129
1507719169.54,337.315,236.421,330.993,332.624,330.07,330.179,2.565,0.042,1.30946081229e-05,0.0903225806452,0.606481136959,142.732196537,281.29350547,2.67228558462e-05,1.9707782287
1507719169.55,340.98,236.421,339.259,340.438,339.413,340.329,2.539,0.019,1.32606642922e-05,0.0935483870968,0.605966559614,145.689602101,284.860662389,2.56329145828e-05,1.95525732984
1507719169.56,340.98,339.952,339.259,340.438,339.413,340.329,2.548,0.0,1.34357758334e-05,0.0,0.605373049878,148.729722039,288.622343443,2.45773062918e-05,1.94058282021
1507719169.57,340.98,339.952,339.259,340.438,339.413,340.329,2.539,0.052,1.36195564224e-05,0.138709677419,0.604701757224,151.853675084,292.57024976,2.35559547595e-05,1.92665899984
1507719169.59,340.98,339.952,339.259,340.438,339.413,340.329,2.542,0.0,1.3811557255e-05,0.0,0.603953862519,155.062570076,296.694740294,2.25686754907e-05,1.91338722265
1507719169.6,340.98,339.952,336.271,336.67,333.571,336.059,2.571,0.058,1.4011266203e-05,0.154838709677,0.603130577966,158.357505376,300.9848137,2.16151856273e-05,1.90066655183
1507719169.61,340.98,339.952,336.271,336.67,333.571,336.059,2.597,0.0,1.42181427747e-05,0.0,0.602233145782,161.739567654,305.428859332,2.06951149416e-05,1.88839913301
1507719169.62,340.98,376.912,336.271,336.67,333.571,336.059,2.59,0.039,1.44316902104e-05,0.0903225806452,0.601262835284,165.209830463,310.016205987,1.98080173378e-05,1.87649975257
1507719169.63,340.98,376.912,336.271,336.67,333.571,336.059,2.552,0.0,1.4651510514e-05,0.0451612903226,0.600220939677,168.769353022,314.738304059,1.89533807942e-05,1.86490200041
1507719169.64,246.499,376.912,340.467,340.777,335.039,339.959,2.542,0.0,1.48772858707e-05,0.0,0.59910877353,172.419179016,319.588326369,1.81306343819e-05,1.85355439106
1507719169.65,246.499,376.912,340.467,340.777,335.039,339.959,2.568,0.035,1.51087145684e-05,0.106451612903,0.597927670914,176.160334908,324.559791651,1.73391539408e-05,1.84241130002
1507719169.66,246.499,376.912,340.467,340.777,335.039,339.959,2.555,0.0,1.53454773625e-05,0.0,0.596678984228,179.993827793,329.645842006,1.65782687379e-05,1.83142858868
1507719169.68,246.499,249.637,340.467,340.777,349.879,339.959,2.555,0.055,1.55872443035e-05,0.148387096774,0.59536408305,183.920643227,334.839389588,1.58472689006e-05,1.82056447668
1507719169.69,288.95,249.637,339.759,340.947,349.879,340.854,2.555,0.0,1.58336789542e-05,0.0,0.593984352688,187.941742954,340.133207174,1.51454122255e-05,1.80977999793
1507719169.7,288.95,249.637,339.759,340.947,349.879,340.854,2.571,0.048,1.60844357182e-05,0.112903225806,0.592541193729,192.058062554,345.519870793,1.44719303209e-05,1.79903861466
1507719169.71,288.95,249.637,339.759,340.947,349.879,340.854,2.581,0.0,1.63391756999e-05,0.041935483871,0.591036023892,196.270509548,350.992100411,1.38260346699e-05,1.78830788803
1507719169.72,288.95,249.637,339.759,340.947,349.203,349.895,2.526,0.0,1.65975877284e-05,0.0,0.589470281518,200.579961852,356.543211576,1.32069222201e-05,1.77756146868
1507719169.73,347.414,349.446,347.013,349.92,349.203,349.895,2.577,0.035,1.68593759202e-05,0.122580645161,0.587845435525,204.987266487,362.166848227,1.26137798479e-05,1.76677729517
1507719169.75,347.414,349.446,347.013,349.92,349.203,349.895,2.561,0.0,1.71242357797e-05,0.0,0.58616300793,209.493239011,367.856469301,1.20457884174e-05,1.75593480266
1507719169.76,347.414,349.446,347.013,349.92,349.203,349.895,2.558,0.058,1.73918609752e-05,0.151612903226,0.584424588018,214.098663428,373.605494297,1.15021268504e-05,1.74501553777
