t,dr,cr,cr2a,cr2b,pv,fdr,fcr,T,Vpz1,Vpz2,Vpzbg,Vadcbg
1502799839.094087, 0.693, 0.812, 1.560, 1.547, 96, 0.693, 0.812, 0.000, 0.80244140625, 0.02578125, 0.012890625, 0.012890625 
1502799839.195769, 0.831, 0.780, 1.492, 1.534, 96, 0.831, 0.780, 0.000, 0.82177734375, 0.03544921875, 0.012890625, 0.012890625 
1502799839.297454, 0.735, 0.780, 1.511, 1.476, 96, 0.735, 0.780, 0.000, 0.812109375, 0.04189453125, 0.01611328125, 0.01611328125 
1502799839.399220, 0.915, 0.812, 1.511, 1.502, 96, 0.915, 0.812, 0.000, 0.80244140625, 0.02900390625, 0.01611328125, 0.02578125 
1502799839.500953, 0.738, 0.812, 1.534, 1.508, 96, 0.738, 0.812, 0.000, 0.79921875, 0.0322265625, 0.01611328125, 0.01611328125 
1502799839.602626, 0.883, 0.780, 1.511, 1.544, 96, 0.883, 0.780, 0.000, 0.8314453125, 0.04189453125, 0.01611328125, 0.01611328125 
1502799839.704298, 0.728, 0.780, 1.502, 1.502, 96, 0.728, 0.780, 0.000, 0.82177734375, 0.02900390625, 0.02578125, 0.01611328125 
1502799839.806031, 0.893, 0.203, 1.511, 1.502, 96, 0.893, 0.203, 0.000, 0.8185546875, 0.038671875, 0.01611328125, 0.02578125 
1502799839.907750, 0.728, 0.812, 1.534, 1.492, 96, 0.728, 0.812, 0.000, 0.80244140625, 0.0322265625, 0.012890625, 0.012890625 
1502799840.009967, 0.857, 0.802, 1.502, 1.502, 96, 0.857, 0.802, 0.000, 0.82177734375, 0.02578125, 0.0064453125, 0.0064453125 
1502799840.111761, 0.709, 0.819, 1.540, 1.492, 96, 0.709, 0.819, 0.000, 0.8185546875, 0.01611328125, 0.0064453125, 0.0064453125 
1502799840.213492, 0.812, 0.780, 1.544, 1.547, 96, 0.812, 0.780, 0.000, 0.82177734375, 0.02578125, 0.0064453125, 0.0064453125 
1502799840.315162, 0.667, 0.780, 1.544, 1.518, 96, 0.667, 0.780, 0.000, 0.82177734375, 0.02900390625, 0.012890625, 0.01611328125 
1502799840.416832, 0.780, 0.786, 1.502, 1.502, 96, 0.780, 0.786, 0.000, 0.8185546875, 0.02900390625, 0.012890625, 0.01611328125 
1502799840.518678, 0.651, 0.780, 1.502, 1.492, 96, 0.651, 0.780, 0.000, 0.82177734375, 0.04189453125, 0.01611328125, 0.01611328125 
1502799840.620361, 0.802, 0.819, 1.553, 1.511, 96, 0.802, 0.819, 0.000, 0.8185546875, 0.04189453125, 0.01611328125, 0.01611328125 
1502799840.722092, 0.203, 0.802, 1.560, 1.508, 96, 0.203, 0.802, 0.000, 0.80244140625, 0.0322265625, 0.01611328125, 0.02578125 
1502799840.823819, 0.860, 0.780, 1.553, 1.544, 96, 0.860, 0.780, 0.000, 0.8314453125, 0.038671875, 0.01611328125, 0.01611328125 
1502799840.925522, 0.203, 0.780, 1.476, 1.511, 96, 0.203, 0.780, 0.000, 0.8314453125, 0.0451171875, 0.02578125, 0.02578125 
1502799841.027274, 0.880, 0.780, 1.502, 1.511, 96, 0.880, 0.780, 0.000, 0.8314453125, 0.038671875, 0.01611328125, 0.02578125 
1502799841.129507, 0.193, 0.790, 1.553, 1.553, 96, 0.193, 0.790, 0.000, 0.8185546875, 0.04189453125, 0.012890625, 0.012890625 
1502799841.231319, 0.854, 0.786, 1.534, 1.553, 96, 0.854, 0.786, 0.000, 0.837890625, 0.0322265625, 0.0064453125, 0.0064453125 
1502799841.333035, 0.193, 0.780, 1.511, 1.540, 96, 0.193, 0.780, 0.000, 0.8314453125, 0.02900390625, 0.0064453125, 0.0064453125 
1502799841.434846, 0.922, 0.790, 1.547, 1.560, 96, 0.922, 0.790, 0.000, 0.8314453125, 0.02900390625, 0.012890625, 0.01611328125 
1502799841.536950, 0.184, 0.812, 1.544, 1.476, 96, 0.184, 0.812, 0.000, 0.79921875, 0.038671875, 0.01611328125, 0.01611328125 
1502799841.638860, 0.899, 0.819, 1.511, 1.502, 96, 0.899, 0.819, 0.000, 0.80244140625, 0.02900390625, 0.01611328125, 0.02578125 
1502799841.740680, 0.203, 0.790, 1.508, 1.492, 96, 0.203, 0.790, 0.000, 0.80244140625, 0.02900390625, 0.02578125, 0.01611328125 
1502799841.842446, 0.944, 0.819, 1.534, 1.502, 96, 0.944, 0.819, 0.000, 0.812109375, 0.0322265625, 0.02578125, 0.02578125 
1502799841.944140, 0.184, 0.790, 1.511, 1.489, 96, 0.184, 0.790, 0.000, 0.79921875, 0.0322265625, 0.02578125, 0.02578125 
1502799842.045938, 0.935, 0.812, 1.540, 1.502, 96, 0.935, 0.812, 0.000, 0.812109375, 0.02578125, 0.01611328125, 0.02578125 
1502799842.147691, 0.200, 0.786, 1.511, 1.476, 96, 0.200, 0.786, 0.000, 0.812109375, 0.02578125, 0.01611328125, 0.012890625 
1502799842.249537, 0.915, 0.812, 1.534, 1.473, 96, 0.915, 0.812, 0.000, 0.80244140625, 0.01611328125, 0.0064453125, 0.012890625 
1502799842.351421, 0.171, 0.790, 1.502, 1.492, 96, 0.171, 0.790, 0.000, 0.80244140625, 0.02578125, 0.0064453125, 0.00322265625 
1502799842.453222, 0.899, 0.780, 1.492, 1.502, 96, 0.899, 0.780, 0.000, 0.812109375, 0.04189453125, 0.01611328125, 0.01611328125 
1502799842.554987, 0.645, 0.786, 1.511, 1.502, 96, 0.645, 0.786, 0.000, 0.812109375, 0.0322265625, 0.02578125, 0.01611328125 
1502799842.656744, 0.854, 0.822, 1.511, 1.502, 96, 0.854, 0.822, 0.000, 0.812109375, 0.01611328125, 0.012890625, 0.01611328125 
1502799842.758629, 0.193, 0.812, 1.511, 1.492, 96, 0.193, 0.812, 0.000, 0.78955078125, 0.0451171875, 0.02578125, 0.01611328125 
1502799842.860343, 0.851, 0.819, 1.534, 1.492, 96, 0.851, 0.819, 0.000, 0.80244140625, 0.0322265625, 0.02900390625, 0.02578125 
1502799842.962418, 0.648, 0.786, 1.492, 1.473, 96, 0.648, 0.786, 0.000, 0.8185546875, 0.0580078125, 0.03544921875, 0.02900390625 
1502799843.064280, 0.831, 0.799, 1.511, 1.476, 96, 0.831, 0.799, 0.000, 0.80244140625, 0.02900390625, 0.01611328125, 0.02578125 
1502799843.166036, 0.200, 0.780, 1.511, 1.492, 96, 0.200, 0.780, 0.000, 0.80244140625, 0.038671875, 0.01611328125, 0.012890625 
1502799843.267746, 0.819, 0.802, 1.511, 1.492, 96, 0.819, 0.802, 0.000, 0.79921875, 0.0322265625, 0.01611328125, 0.01611328125 
1502799843.369532, 0.667, 0.780, 1.511, 1.470, 96, 0.667, 0.780, 0.000, 0.812109375, 0.02900390625, 0.0064453125, 0.0064453125 
1502799843.471410, 0.802, 0.780, 1.492, 1.492, 96, 0.802, 0.780, 0.000, 0.80244140625, 0.02578125, 0.012890625, 0.012890625 
1502799843.573173, 0.203, 0.780, 1.508, 1.511, 96, 0.203, 0.780, 0.000, 0.80244140625, 0.02578125, 0.012890625, 0.0064453125 
1502799843.674949, 0.790, 0.780, 1.502, 1.492, 96, 0.790, 0.780, 0.000, 0.812109375, 0.0322265625, 0.01611328125, 0.01611328125 
1502799843.776754, 0.667, 0.780, 1.502, 1.492, 96, 0.667, 0.780, 0.000, 0.812109375, 0.03544921875, 0.01611328125, 0.01611328125 
1502799843.878618, 0.899, 0.799, 1.511, 1.492, 96, 0.899, 0.799, 0.000, 0.79921875, 0.02578125, 0.01611328125, 0.02578125 
1502799843.980310, 0.667, 0.812, 1.502, 1.502, 96, 0.667, 0.812, 0.000, 0.786328125, 0.02900390625, 0.01611328125, 0.01611328125 
1502799844.082026, 0.883, 0.802, 1.560, 1.553, 96, 0.883, 0.802, 0.000, 0.80244140625, 0.02900390625, 0.01611328125, 0.01611328125 
1502799844.183745, 0.709, 0.799, 1.560, 1.560, 96, 0.709, 0.799, 0.000, 0.812109375, 0.02900390625, 0.012890625, 0.012890625 
1502799844.285437, 0.957, 0.780, 1.502, 1.544, 96, 0.957, 0.780, 0.000, 0.8185546875, 0.038671875, 0.012890625, 0.012890625 
1502799844.387181, 0.686, 0.780, 1.540, 1.511, 96, 0.686, 0.780, 0.000, 0.8185546875, 0.01611328125, 0.0064453125, 0.0064453125 
1502799844.489421, 0.944, 0.802, 1.560, 1.553, 96, 0.944, 0.802, 0.000, 0.82822265625, 0.01611328125, 0.0064453125, 0.01611328125 
1502799844.591222, 0.709, 0.780, 1.534, 1.518, 96, 0.709, 0.780, 0.000, 0.8314453125, 0.02578125, 0.0064453125, 0.0064453125 
1502799844.692995, 0.935, 0.780, 1.511, 1.502, 96, 0.935, 0.780, 0.000, 0.82177734375, 0.02900390625, 0.01611328125, 0.02578125 
1502799844.794792, 0.693, 0.780, 1.502, 1.502, 96, 0.693, 0.780, 0.000, 0.812109375, 0.038671875, 0.01611328125, 0.02578125 
1502799844.896495, 0.941, 0.786, 1.511, 1.492, 96, 0.941, 0.786, 0.000, 0.80244140625, 0.02578125, 0.02578125, 0.02900390625 
1502799844.998349, 0.709, 0.819, 1.511, 1.492, 96, 0.709, 0.819, 0.000, 0.812109375, 0.038671875, 0.02578125, 0.02578125 
1502799845.100174, 0.854, 0.812, 1.553, 1.508, 96, 0.854, 0.812, 0.000, 0.80244140625, 0.0451171875, 0.0322265625, 0.038671875 
1502799845.201896, 0.677, 0.799, 1.550, 1.560, 96, 0.677, 0.799, 0.000, 0.8185546875, 0.02900390625, 0.02578125, 0.02578125 
1502799845.303577, 0.838, 0.780, 1.508, 1.511, 96, 0.838, 0.780, 0.000, 0.8185546875, 0.0322265625, 0.01611328125, 0.01611328125 
1502799845.405257, 0.645, 0.780, 1.502, 1.502, 96, 0.645, 0.780, 0.000, 0.82177734375, 0.02900390625, 0.01611328125, 0.012890625 
1502799845.507095, 0.838, 0.799, 1.511, 1.492, 96, 0.838, 0.799, 0.000, 0.80244140625, 0.04189453125, 0.012890625, 0.01611328125 
1502799845.609217, 0.664, 0.780, 1.508, 1.508, 96, 0.664, 0.780, 0.000, 0.812109375, 0.01611328125, 0.01611328125, 0.012890625 
1502799845.711054, 0.822, 0.780, 1.502, 1.492, 96, 0.822, 0.780, 0.000, 0.812109375, 0.02900390625, 0.01611328125, 0.02900390625 
1502799845.812848, 0.645, 0.780, 1.476, 1.502, 96, 0.645, 0.780, 0.000, 0.8314453125, 0.0451171875, 0.02578125, 0.01611328125 
1502799845.914663, 0.899, 0.780, 1.502, 1.502, 96, 0.899, 0.780, 0.000, 0.82177734375, 0.04189453125, 0.02578125, 0.02578125 
1502799846.016788, 0.667, 0.780, 1.511, 1.518, 96, 0.667, 0.780, 0.000, 0.82177734375, 0.04189453125, 0.01611328125, 0.01611328125 
1502799846.118817, 0.877, 0.780, 1.544, 1.550, 96, 0.877, 0.780, 0.000, 0.8185546875, 0.0322265625, 0.02578125, 0.02900390625 
1502799846.220669, 0.203, 0.780, 1.540, 1.544, 96, 0.203, 0.780, 0.000, 0.837890625, 0.02578125, 0.01611328125, 0.012890625 
1502799846.322402, 0.944, 0.780, 1.534, 1.534, 96, 0.944, 0.780, 0.000, 0.82177734375, 0.038671875, 0.012890625, 0.01611328125 
1502799846.424251, 0.632, 0.780, 1.518, 1.547, 96, 0.632, 0.780, 0.000, 0.82177734375, 0.02578125, 0.0064453125, 0.0064453125 
1502799846.526177, 0.941, 0.780, 1.534, 1.544, 96, 0.941, 0.780, 0.000, 0.8185546875, 0.02900390625, 0.012890625, 0.012890625 
1502799846.627970, 0.203, 0.777, 1.511, 1.534, 96, 0.203, 0.777, 0.000, 0.8314453125, 0.02578125, 0.012890625, 0.0064453125 
1502799846.729768, 0.893, 0.780, 1.511, 1.534, 96, 0.893, 0.780, 0.000, 0.812109375, 0.0322265625, 0.02578125, 0.01611328125 
1502799846.831561, 0.645, 0.790, 1.534, 1.502, 96, 0.645, 0.790, 0.000, 0.812109375, 0.02900390625, 0.01611328125, 0.012890625 
1502799846.933303, 0.915, 0.790, 1.508, 1.502, 96, 0.915, 0.790, 0.000, 0.812109375, 0.0322265625, 0.02900390625, 0.0322265625 
1502799847.035070, 0.654, 0.812, 1.544, 1.492, 96, 0.654, 0.812, 0.000, 0.82177734375, 0.03544921875, 0.01611328125, 0.01611328125 
1502799847.136808, 0.802, 0.812, 1.560, 1.550, 96, 0.802, 0.812, 0.000, 0.812109375, 0.02900390625, 0.02578125, 0.02900390625 
1502799847.238658, 0.648, 0.799, 1.534, 1.534, 96, 0.648, 0.799, 0.000, 0.8185546875, 0.038671875, 0.01611328125, 0.01611328125 
1502799847.340512, 0.802, 0.799, 1.547, 1.502, 96, 0.802, 0.799, 0.000, 0.812109375, 0.0322265625, 0.02578125, 0.02900390625 
1502799847.443030, 0.709, 0.780, 1.508, 1.476, 96, 0.709, 0.780, 0.000, 0.812109375, 0.038671875, 0.012890625, 0.0064453125 
1502799847.545232, 0.780, 0.780, 1.502, 1.479, 96, 0.780, 0.780, 0.000, 0.80244140625, 0.02900390625, 0.012890625, 0.01611328125 
1502799847.647099, 0.677, 0.786, 1.508, 1.489, 96, 0.677, 0.786, 0.000, 0.80244140625, 0.02900390625, 0.01611328125, 0.01611328125 
1502799847.749120, 0.799, 0.780, 1.511, 1.511, 96, 0.799, 0.780, 0.000, 0.80244140625, 0.02900390625, 0.02578125, 0.02578125 
1502799847.850972, 0.728, 0.780, 1.502, 1.502, 96, 0.728, 0.780, 0.000, 0.82177734375, 0.0322265625, 0.02578125, 0.02578125 
1502799847.952822, 0.812, 0.780, 1.492, 1.502, 96, 0.812, 0.780, 0.000, 0.812109375, 0.0322265625, 0.02900390625, 0.02900390625 
1502799848.054680, 0.728, 0.780, 1.502, 1.518, 96, 0.728, 0.780, 0.000, 0.82177734375, 0.02900390625, 0.02578125, 0.01611328125 
1502799848.156570, 0.812, 0.780, 1.502, 1.511, 96, 0.812, 0.780, 0.000, 0.812109375, 0.04189453125, 0.02578125, 0.01611328125 
1502799848.258384, 0.754, 0.780, 1.502, 1.534, 96, 0.754, 0.780, 0.000, 0.8314453125, 0.02900390625, 0.01611328125, 0.012890625 
1502799848.360213, 0.857, 0.780, 1.502, 1.540, 96, 0.857, 0.780, 0.000, 0.8185546875, 0.04189453125, 0.02578125, 0.02578125 
1502799848.462016, 0.770, 0.812, 1.576, 1.595, 115, 0.770, 0.812, 0.000, 0.837890625, 0.02900390625, 0.012890625, 0.01611328125 
1502799848.564002, 0.854, 0.767, 1.473, 1.457, 64, 0.854, 0.767, 0.000, 0.78955078125, 0.02578125, 0.02578125, 0.02900390625 
1502799848.666012, 0.193, 0.757, 1.470, 1.476, 44, 0.193, 0.757, 0.000, 0.812109375, 0.01611328125, 0.0, 0.0 
1502799848.767870, 0.648, 0.757, 1.470, 1.473, 7, 0.648, 0.757, 0.000, 0.78955078125, 0.012890625, 0.0064453125, 0.0064453125 
1502799848.869893, 0.058, 0.767, 1.476, 1.476, 0, 0.058, 0.767, 0.000, 0.80244140625, 0.012890625, 0.00322265625, 0.00322265625 
1502799848.971885, 0.770, 0.838, 1.605, 1.605, 104, 0.770, 0.838, 0.000, 0.837890625, 0.0451171875, 0.01611328125, 0.01611328125 
1502799849.073658, 0.709, 0.802, 1.553, 1.550, 96, 0.709, 0.802, 0.000, 0.82177734375, 0.05478515625, 0.03544921875, 0.038671875 
1502799849.175495, 0.738, 0.757, 1.473, 1.470, 35, 0.738, 0.757, 0.000, 0.79921875, 0.04189453125, 0.012890625, 0.01611328125 
1502799849.277301, 0.203, 0.838, 1.637, 1.540, 95, 0.203, 0.838, 0.000, 0.8185546875, 0.02578125, 0.0064453125, 0.00322265625 
1502799849.379175, 0.880, 0.828, 1.579, 1.563, 128, 0.880, 0.828, 0.000, 0.837890625, 0.05478515625, 0.02578125, 0.02578125 
1502799849.480969, 0.699, 0.799, 1.502, 1.460, 96, 0.699, 0.799, 0.000, 0.77666015625, 0.038671875, 0.02578125, 0.02578125 
1502799849.583389, 0.838, 0.799, 1.534, 1.492, 96, 0.838, 0.799, 0.000, 0.78955078125, 0.02578125, 0.0064453125, 0.0064453125 
1502799849.685022, 0.780, 0.780, 1.476, 1.492, 96, 0.780, 0.780, 0.000, 0.80244140625, 0.0322265625, 0.012890625, 0.01611328125 
1502799849.786440, 0.831, 0.780, 1.534, 1.534, 96, 0.831, 0.780, 0.000, 0.8185546875, 0.0322265625, 0.012890625, 0.012890625 
1502799849.887674, 0.767, 0.780, 1.502, 1.502, 96, 0.767, 0.780, 0.000, 0.79921875, 0.02900390625, 0.01611328125, 0.01611328125 
1502799849.988962, 0.802, 0.790, 1.502, 1.476, 96, 0.802, 0.790, 0.000, 0.80244140625, 0.03544921875, 0.01611328125, 0.01611328125 
1502799850.090207, 0.735, 0.812, 1.553, 1.540, 96, 0.735, 0.812, 0.000, 0.8185546875, 0.0322265625, 0.01611328125, 0.01611328125 
1502799850.191437, 0.860, 0.780, 1.492, 1.476, 96, 0.860, 0.780, 0.000, 0.82177734375, 0.02900390625, 0.01611328125, 0.01611328125 
1502799850.292646, 0.651, 0.812, 1.576, 1.492, 96, 0.651, 0.812, 0.000, 0.80244140625, 0.0322265625, 0.0064453125, 0.0064453125 
1502799850.393848, 0.922, 0.780, 1.502, 1.534, 96, 0.922, 0.780, 0.000, 0.82177734375, 0.02900390625, 0.02578125, 0.02578125 
1502799850.495395, 0.645, 0.780, 1.508, 1.476, 96, 0.645, 0.780, 0.000, 0.8185546875, 0.02900390625, 0.0064453125, 0.012890625 
1502799850.596667, 0.986, 0.819, 1.511, 1.502, 96, 0.986, 0.819, 0.000, 0.82177734375, 0.0322265625, 0.0064453125, 0.01611328125 
1502799850.697932, 0.203, 0.790, 1.540, 1.553, 96, 0.203, 0.790, 0.000, 0.82177734375, 0.01611328125, 0.0064453125, 0.00322265625 
1502799850.799261, 0.935, 0.780, 1.508, 1.492, 96, 0.935, 0.780, 0.000, 0.8185546875, 0.02578125, 0.0064453125, 0.012890625 
1502799850.900473, 0.677, 0.812, 1.553, 1.511, 96, 0.677, 0.812, 0.000, 0.8314453125, 0.02578125, 0.0064453125, 0.0064453125 
1502799851.001655, 0.819, 0.780, 1.502, 1.508, 96, 0.819, 0.780, 0.000, 0.82822265625, 0.0322265625, 0.0064453125, 0.012890625 
1502799851.102941, 0.677, 0.819, 1.508, 1.492, 96, 0.677, 0.819, 0.000, 0.79921875, 0.0322265625, 0.012890625, 0.0064453125 
1502799851.204132, 0.802, 0.780, 1.518, 1.508, 96, 0.802, 0.780, 0.000, 0.8185546875, 0.0322265625, 0.01611328125, 0.01611328125 
1502799851.305323, 0.725, 0.812, 1.508, 1.502, 96, 0.725, 0.812, 0.000, 0.82177734375, 0.03544921875, 0.02578125, 0.02900390625 
1502799851.406523, 0.893, 0.799, 1.550, 1.540, 96, 0.893, 0.799, 0.000, 0.8314453125, 0.02900390625, 0.0064453125, 0.01611328125 
1502799851.508493, 0.709, 0.812, 1.540, 1.492, 96, 0.709, 0.812, 0.000, 0.80244140625, 0.02578125, 0.02578125, 0.02578125 
1502799851.610231, 0.893, 0.812, 1.518, 1.492, 96, 0.893, 0.812, 0.000, 0.812109375, 0.02578125, 0.02578125, 0.02578125 
1502799851.711977, 0.709, 0.780, 1.511, 1.518, 96, 0.709, 0.780, 0.000, 0.82177734375, 0.0322265625, 0.01611328125, 0.01611328125 
1502799851.813709, 0.944, 0.780, 1.511, 1.540, 96, 0.944, 0.780, 0.000, 0.82177734375, 0.02900390625, 0.01611328125, 0.01611328125 
1502799851.915420, 0.693, 0.812, 1.563, 1.534, 96, 0.693, 0.812, 0.000, 0.79921875, 0.01611328125, 0.00322265625, 0.0064453125 
1502799852.017501, 0.883, 0.780, 1.518, 1.553, 96, 0.883, 0.780, 0.000, 0.82177734375, 0.038671875, 0.012890625, 0.0064453125 
1502799852.119650, 0.677, 0.780, 1.492, 1.473, 96, 0.677, 0.780, 0.000, 0.812109375, 0.02578125, 0.0064453125, 0.0064453125 
1502799852.221460, 0.906, 0.780, 1.502, 1.508, 96, 0.906, 0.780, 0.000, 0.8185546875, 0.0515625, 0.01611328125, 0.01611328125 
1502799852.323211, 0.677, 0.780, 1.547, 1.534, 96, 0.677, 0.780, 0.000, 0.812109375, 0.02900390625, 0.01611328125, 0.012890625 
1502799852.424922, 0.883, 0.802, 1.553, 1.553, 96, 0.883, 0.802, 0.000, 0.80244140625, 0.038671875, 0.01611328125, 0.01611328125 
1502799852.526704, 0.725, 0.812, 1.553, 1.502, 96, 0.725, 0.812, 0.000, 0.812109375, 0.03544921875, 0.01611328125, 0.02578125 
1502799852.628501, 0.957, 0.790, 1.534, 1.502, 96, 0.957, 0.790, 0.000, 0.80244140625, 0.04189453125, 0.02578125, 0.02900390625 
1502799852.730289, 0.677, 0.802, 1.553, 1.540, 96, 0.677, 0.802, 0.000, 0.812109375, 0.0515625, 0.02578125, 0.02578125 
1502799852.832845, 0.883, 0.780, 1.502, 1.492, 96, 0.883, 0.780, 0.000, 0.80244140625, 0.02900390625, 0.01611328125, 0.01611328125 
1502799852.934557, 0.709, 0.780, 1.508, 1.492, 96, 0.709, 0.780, 0.000, 0.812109375, 0.0451171875, 0.0322265625, 0.0322265625 
1502799853.036003, 0.957, 0.812, 1.563, 1.502, 96, 0.957, 0.812, 0.000, 0.80244140625, 0.0322265625, 0.01611328125, 0.02578125 
1502799853.137335, 0.683, 0.780, 1.534, 1.518, 96, 0.683, 0.780, 0.000, 0.812109375, 0.02578125, 0.0064453125, 0.0064453125 
1502799853.238688, 0.931, 0.799, 1.511, 1.492, 96, 0.931, 0.799, 0.000, 0.79921875, 0.02900390625, 0.02578125, 0.02578125 
1502799853.339961, 0.651, 0.799, 1.553, 1.544, 96, 0.651, 0.799, 0.000, 0.82822265625, 0.02900390625, 0.01611328125, 0.01611328125 
1502799853.441286, 0.838, 0.790, 1.502, 1.476, 96, 0.838, 0.790, 0.000, 0.80244140625, 0.038671875, 0.01611328125, 0.02578125 
1502799853.542854, 0.667, 0.802, 1.518, 1.492, 96, 0.667, 0.802, 0.000, 0.79921875, 0.038671875, 0.02578125, 0.02578125 
1502799853.644212, 0.799, 0.786, 1.534, 1.518, 96, 0.799, 0.786, 0.000, 0.812109375, 0.03544921875, 0.01611328125, 0.01611328125 
1502799853.745490, 0.200, 0.786, 1.502, 1.489, 96, 0.200, 0.786, 0.000, 0.812109375, 0.02578125, 0.01611328125, 0.01611328125 
1502799853.846868, 0.838, 0.812, 1.563, 1.560, 106, 0.838, 0.812, 0.000, 0.8314453125, 0.0515625, 0.02578125, 0.02900390625 
1502799853.948785, 0.728, 0.780, 1.502, 1.476, 101, 0.728, 0.780, 0.000, 0.80244140625, 0.0451171875, 0.02900390625, 0.02578125 
1502799854.050334, 0.915, 0.754, 1.492, 1.470, 39, 0.915, 0.754, 0.000, 0.7798828125, 0.038671875, 0.01611328125, 0.02578125 
1502799854.151662, 0.100, 0.767, 1.473, 1.473, 18, 0.100, 0.767, 0.000, 0.80244140625, 0.01611328125, 0.0, 0.0 
1502799854.252880, 0.728, 0.838, 1.637, 1.627, 128, 0.728, 0.838, 0.000, 0.82822265625, 0.0708984375, 0.0515625, 0.0451171875 
1502799854.354163, 0.812, 0.767, 1.470, 1.457, 38, 0.812, 0.767, 0.000, 0.78955078125, 0.0580078125, 0.02900390625, 0.02578125 
1502799854.455442, 0.203, 0.819, 1.576, 1.563, 126, 0.203, 0.819, 0.000, 0.812109375, 0.0515625, 0.04189453125, 0.04189453125 
1502799854.556647, 0.873, 0.812, 1.540, 1.492, 101, 0.873, 0.812, 0.000, 0.8185546875, 0.03544921875, 0.02578125, 0.02900390625 
1502799854.657882, 0.780, 0.757, 1.476, 1.473, 71, 0.780, 0.757, 0.000, 0.7798828125, 0.02900390625, 0.0064453125, 0.012890625 
1502799854.759232, 0.738, 0.767, 1.473, 1.470, 0, 0.738, 0.767, 0.000, 0.79921875, 0.02578125, 0.0, 0.00322265625 
1502799854.860622, 0.667, 0.802, 1.534, 1.563, 96, 0.667, 0.802, 0.000, 0.82177734375, 0.0580078125, 0.02900390625, 0.02900390625 
1502799854.964274, 0.831, 0.812, 1.576, 1.553, 96, 0.831, 0.812, 0.000, 0.812109375, 0.03544921875, 0.02900390625, 0.0322265625 
1502799855.065894, 0.754, 0.812, 1.579, 1.560, 96, 0.754, 0.812, 0.000, 0.812109375, 0.0515625, 0.02578125, 0.02578125 
1502799855.167247, 0.893, 0.802, 1.553, 1.550, 96, 0.893, 0.802, 0.000, 0.812109375, 0.0322265625, 0.01611328125, 0.02578125 
1502799855.268591, 0.648, 0.780, 1.508, 1.540, 96, 0.648, 0.780, 0.000, 0.812109375, 0.02900390625, 0.01611328125, 0.012890625 
1502799855.370006, 0.812, 0.802, 1.534, 1.544, 96, 0.812, 0.802, 0.000, 0.80244140625, 0.02578125, 0.0064453125, 0.012890625 
1502799855.471300, 0.203, 0.786, 1.518, 1.476, 96, 0.203, 0.786, 0.000, 0.812109375, 0.01611328125, 0.0064453125, 0.0064453125 
1502799855.572730, 0.883, 0.780, 1.534, 1.544, 96, 0.883, 0.780, 0.000, 0.812109375, 0.0322265625, 0.0064453125, 0.0064453125 
1502799855.675919, 0.193, 0.799, 1.534, 1.560, 96, 0.193, 0.799, 0.000, 0.8185546875, 0.02900390625, 0.012890625, 0.0064453125 
1502799855.777552, 0.854, 0.786, 1.502, 1.492, 96, 0.854, 0.786, 0.000, 0.79921875, 0.0322265625, 0.012890625, 0.01611328125 
1502799855.878942, 0.645, 0.802, 1.550, 1.550, 96, 0.645, 0.802, 0.000, 0.82177734375, 0.04189453125, 0.012890625, 0.012890625 
1502799855.980221, 0.941, 0.799, 1.508, 1.492, 96, 0.941, 0.799, 0.000, 0.79921875, 0.02900390625, 0.01611328125, 0.02578125 
1502799856.081437, 0.203, 0.780, 1.544, 1.518, 96, 0.203, 0.780, 0.000, 0.812109375, 0.038671875, 0.01611328125, 0.012890625 
1502799856.182660, 0.893, 0.819, 1.540, 1.502, 96, 0.893, 0.819, 0.000, 0.786328125, 0.0322265625, 0.02900390625, 0.02900390625 
1502799856.283946, 0.709, 0.780, 1.511, 1.502, 96, 0.709, 0.780, 0.000, 0.82177734375, 0.02578125, 0.01611328125, 0.01611328125 
1502799856.385197, 0.802, 0.780, 1.479, 1.476, 96, 0.802, 0.780, 0.000, 0.812109375, 0.0322265625, 0.01611328125, 0.01611328125 
1502799856.487413, 0.677, 0.780, 1.534, 1.553, 96, 0.677, 0.780, 0.000, 0.79921875, 0.038671875, 0.012890625, 0.0064453125 
1502799856.589460, 0.822, 0.812, 1.560, 1.534, 96, 0.822, 0.812, 0.000, 0.79921875, 0.02578125, 0.012890625, 0.012890625 
1502799856.691431, 0.667, 0.767, 1.470, 1.470, 42, 0.667, 0.767, 0.000, 0.79921875, 0.02900390625, 0.00322265625, 0.0 
