t,f_spd0,r_spd0,f_spd1,r_spd1,f_spd2,r_spd2,cra,crb,pv,T,Vpz,Vms
1505830795.694995, 0.000, 0.000, 809.670, 797.963, 810.160, 806.887, 2.474, 0.019, 88.294, 0.000, 0.0, 11.032 
1505830795.706334, 0.000, 0.000, 804.760, 812.168, 802.175, 803.086, 2.494, 0.042, 88.294, 0.000, 0.109677419355, 11.135 
1505830795.717629, 0.000, 0.000, 804.760, 812.168, 802.175, 803.086, 2.539, 0.000, 88.294, 0.000, 0.0, 11.110 
1505830795.728925, 0.000, 0.000, 811.644, 814.776, 812.787, 814.860, 2.506, 0.068, 88.294, 0.000, 0.154838709677, 11.058 
1505830795.740328, 0.000, 0.000, 805.461, 805.028, 805.327, 798.125, 2.503, 0.000, 88.294, 0.000, 0.0, 11.097 
1505830795.751775, 0.000, 0.000, 805.461, 805.028, 805.327, 798.125, 2.494, 0.055, 88.294, 0.000, 0.11935483871, 11.058 
1505830795.763021, 0.000, 0.000, 814.639, 816.500, 816.245, 823.047, 2.500, 0.019, 88.294, 0.000, 0.0451612903226, 10.994 
1505830795.774328, 0.000, 0.000, 799.148, 816.500, 816.245, 823.047, 2.474, 0.013, 88.294, 0.000, 0.0161290322581, 11.071 
1505830795.785813, 0.000, 0.000, 799.148, 802.523, 803.342, 802.267, 2.487, 0.055, 88.294, 0.000, 0.141935483871, 10.955 
1505830795.797058, 0.000, 0.000, 816.902, 812.304, 810.849, 813.144, 2.471, 0.000, 88.294, 0.000, 0.0, 11.045 
1505830795.808403, 0.000, 0.000, 816.902, 812.304, 810.849, 813.144, 2.474, 0.058, 88.294, 0.000, 0.158064516129, 11.084 
1505830795.819694, 0.000, 0.000, 807.280, 806.887, 807.498, 806.793, 2.555, 0.000, 88.294, 0.000, 0.0, 11.071 
1505830795.831025, 0.000, 0.000, 804.812, 792.435, 803.773, 806.793, 2.535, 0.052, 88.294, 0.000, 0.129032258065, 11.071 
1505830795.843059, 0.000, 0.000, 804.812, 792.435, 803.773, 809.544, 2.490, 0.000, 88.294, 0.000, 0.0322580645161, 11.071 
1505830795.854440, 0.000, 0.000, 812.608, 823.230, 812.031, 804.164, 2.506, 0.006, 88.294, 0.000, 0.00967741935484, 11.084 
1505830795.865796, 0.000, 0.000, 812.608, 823.230, 812.031, 804.164, 2.506, 0.032, 88.294, 0.000, 0.112903225806, 11.368 
1505830795.877096, 0.000, 0.000, 811.822, 816.818, 814.955, 818.592, 2.526, 0.000, 88.294, 0.000, 0.0, 11.110 
1505830795.888458, 0.000, 0.000, 812.608, 809.534, 810.682, 799.534, 2.526, 0.052, 88.294, 0.000, 0.145161290323, 11.006 
1505830795.899887, 0.000, 0.000, 812.608, 809.534, 810.682, 799.534, 2.535, 0.000, 88.294, 0.000, 0.0, 11.084 
1505830795.911346, 0.000, 0.000, 804.328, 806.845, 806.411, 816.372, 2.490, 0.055, 88.294, 0.000, 0.125806451613, 11.097 
1505830795.922694, 0.000, 0.000, 807.757, 806.845, 806.411, 816.372, 2.542, 0.000, 88.294, 0.000, 0.0290322580645, 11.071 
1505830795.934145, 0.000, 0.000, 807.757, 804.853, 806.060, 804.421, 2.500, 0.019, 88.294, 0.000, 0.0225806451613, 11.110 
1505830795.945492, 0.000, 0.000, 812.220, 814.554, 813.186, 814.987, 2.526, 0.048, 88.294, 0.000, 0.116129032258, 11.032 
1505830795.956795, 0.000, 0.000, 812.220, 814.554, 813.186, 814.987, 2.500, 0.000, 88.294, 0.000, 0.0, 11.123 
1505830795.968087, 0.000, 0.000, 806.669, 805.750, 806.318, 805.368, 2.494, 0.074, 88.294, 0.000, 0.167741935484, 10.916 
1505830795.979335, 0.000, 0.000, 810.765, 807.757, 799.961, 805.368, 2.548, 0.000, 88.294, 0.000, 0.0, 11.161 
1505830795.991014, 0.000, 0.000, 810.765, 807.757, 799.961, 809.503, 2.526, 0.068, 88.294, 0.000, 0.138709677419, 11.174 
1505830796.002271, 0.000, 0.000, 805.409, 805.203, 813.975, 803.424, 2.516, 0.000, 88.294, 0.000, 0.0129032258065, 10.955 
1505830796.013604, 0.000, 0.000, 805.409, 805.203, 813.975, 803.424, 2.474, 0.003, 88.294, 0.000, 0.0483870967742, 10.994 
1505830796.025087, 0.000, 0.000, 810.985, 815.568, 813.933, 815.315, 2.519, 0.032, 88.294, 0.000, 0.0935483870968, 11.174 
1505830796.036499, 0.000, 0.000, 805.286, 804.287, 804.678, 796.135, 2.516, 0.000, 88.294, 0.000, 0.0, 11.135 
1505830796.048037, 0.000, 0.000, 805.286, 804.287, 804.678, 796.135, 2.574, 0.065, 88.294, 0.000, 0.141935483871, 10.942 
1505830796.059618, 0.000, 0.000, 812.608, 814.028, 814.028, 822.950, 2.494, 0.000, 88.294, 0.000, 0.0, 11.045 
1505830796.071013, 0.000, 0.000, 787.071, 814.028, 814.028, 822.950, 2.516, 0.065, 88.294, 0.000, 0.129032258065, 11.148 
1505830796.083395, 0.000, 0.000, 787.071, 798.976, 792.554, 798.976, 2.503, 0.016, 88.294, 0.000, 0.0548387096774, 11.058 
1505830796.095169, 0.000, 0.000, 829.876, 818.592, 825.087, 818.560, 2.503, 0.000, 88.294, 0.000, 0.0, 11.084 
1505830796.107033, 0.000, 0.000, 829.876, 818.592, 825.087, 818.560, 2.523, 0.052, 88.294, 0.000, 0.132258064516, 11.084 
1505830796.119028, 0.000, 0.000, 807.145, 806.669, 807.187, 807.663, 2.548, 0.000, 88.294, 0.000, 0.0, 11.084 
1505830796.130963, 0.000, 0.000, 812.787, 810.682, 810.723, 806.793, 2.523, 0.052, 88.294, 0.000, 0.135483870968, 10.826 
1505830796.142777, 0.000, 0.000, 812.787, 810.682, 810.723, 806.793, 2.532, 0.003, 88.294, 0.000, 0.058064516129, 11.071 
1505830796.154603, 0.000, 0.000, 808.328, 805.245, 806.318, 808.151, 2.539, 0.003, 88.294, 0.000, 0.0, 10.890 
1505830796.166363, 0.000, 0.000, 814.017, 817.348, 815.843, 813.007, 2.481, 0.035, 88.294, 0.000, 0.129032258065, 11.123 
1505830796.178439, 0.000, 0.000, 814.017, 817.348, 815.843, 813.007, 2.477, 0.000, 88.294, 0.000, 0.0, 11.110 
1505830796.190392, 0.000, 0.000, 807.933, 804.853, 806.804, 810.640, 2.484, 0.055, 88.294, 0.000, 0.132258064516, 10.994 
1505830796.202619, 0.000, 0.000, 810.243, 806.494, 812.388, 807.622, 2.568, 0.000, 88.294, 0.000, 0.0387096774194, 11.135 
1505830796.214983, 0.000, 0.000, 810.243, 806.494, 812.388, 807.622, 2.490, 0.003, 88.294, 0.000, 0.0, 11.097 
1505830796.226738, 0.000, 0.000, 807.539, 810.671, 803.383, 808.193, 2.503, 0.048, 88.294, 0.000, 0.129032258065, 11.123 
1505830796.238633, 0.000, 0.000, 816.235, 819.584, 803.773, 808.193, 2.513, 0.000, 88.294, 0.000, 0.0, 11.110 
1505830796.251109, 0.000, 0.000, 816.235, 819.584, 803.773, 819.403, 2.574, 0.048, 88.294, 0.000, 0.132258064516, 11.084 
1505830796.262983, 0.000, 0.000, 806.969, 805.544, 822.595, 807.622, 2.516, 0.006, 88.294, 0.000, 0.0516129032258, 11.071 
1505830796.274907, 0.000, 0.000, 786.944, 813.228, 798.297, 807.622, 2.481, 0.000, 88.629, 0.000, 0.0, 11.045 
1505830796.288663, 0.000, 0.000, 786.944, 813.228, 798.297, 805.152, 2.484, 0.061, 88.629, 0.000, 0.145161290323, 11.071 
1505830796.301133, 0.000, 0.000, 829.100, 803.773, 815.610, 808.847, 2.410, 0.000, 88.629, 0.000, 0.0129032258065, 11.148 
1505830796.313725, 0.000, 0.000, 807.674, 787.278, 817.848, 808.930, 2.506, 0.013, 88.629, 0.000, 0.0, 11.084 
1505830796.327359, 0.000, 0.000, 802.861, 787.278, 817.848, 808.930, 2.477, 0.052, 88.629, 0.000, 0.138709677419, 10.916 
1505830796.342534, 0.000, 0.000, 802.861, 842.929, 800.684, 820.300, 2.529, 0.010, 88.629, 0.000, 0.0354838709677, 11.084 
1505830796.354553, 0.000, 0.000, 834.400, 816.998, 828.772, 817.476, 2.484, 0.013, 88.629, 0.000, 0.0, 11.174 
1505830796.366484, 0.000, 0.000, 797.922, 816.998, 828.772, 817.476, 2.510, 0.048, 88.629, 0.000, 0.132258064516, 11.045 
1505830796.378669, 0.000, 0.000, 797.922, 803.127, 804.719, 801.582, 2.535, 0.000, 88.629, 0.000, 0.0, 11.097 
1505830796.390662, 0.000, 0.000, 826.171, 819.403, 817.571, 821.114, 2.481, 0.048, 88.629, 0.000, 0.135483870968, 11.187 
1505830796.402524, 0.000, 0.000, 826.171, 819.403, 817.571, 821.114, 2.516, 0.000, 88.629, 0.000, 0.0483870967742, 11.071 
1505830796.414397, 0.000, 0.000, 808.016, 807.539, 808.317, 807.923, 2.503, 0.003, 88.629, 0.000, 0.0, 11.110 
1505830796.426265, 0.000, 0.000, 812.168, 812.042, 812.356, 812.084, 2.516, 0.068, 88.629, 0.000, 0.138709677419, 11.084 
1505830796.438123, 0.000, 0.000, 812.168, 812.042, 812.356, 812.084, 2.503, 0.000, 88.629, 0.000, 0.0, 11.084 
1505830796.450375, 0.000, 0.000, 807.456, 806.494, 806.835, 805.894, 2.500, 0.068, 88.629, 0.000, 0.122580645161, 11.097 
1505830796.462474, 0.000, 0.000, 812.524, 818.103, 816.860, 814.945, 2.539, 0.000, 88.629, 0.000, 0.0483870967742, 10.955 
1505830796.474666, 0.000, 0.000, 812.524, 818.103, 816.860, 814.945, 2.461, 0.013, 88.629, 0.000, 0.0, 10.981 
1505830796.486486, 0.000, 0.000, 811.110, 807.021, 807.415, 810.201, 2.529, 0.071, 88.629, 0.000, 0.151612903226, 11.097 
1505830796.498451, 0.000, 0.000, 817.752, 803.209, 817.168, 799.230, 2.526, 0.000, 88.629, 0.000, 0.0, 11.123 
1505830796.511010, 0.000, 0.000, 817.752, 803.209, 817.168, 799.230, 2.548, 0.055, 88.629, 0.000, 0.129032258065, 11.084 
1505830796.522894, 0.000, 0.000, 802.482, 813.049, 801.449, 818.422, 2.555, 0.003, 88.629, 0.000, 0.0516129032258, 11.110 
1505830796.534749, 0.000, 0.000, 818.507, 821.468, 803.383, 818.422, 2.552, 0.000, 88.629, 0.000, 0.0, 11.110 
1505830796.546940, 0.000, 0.000, 818.507, 821.468, 803.383, 819.136, 2.506, 0.045, 88.629, 0.000, 0.135483870968, 11.097 
1505830796.558792, 0.000, 0.000, 807.975, 808.110, 824.903, 809.503, 2.561, 0.000, 88.629, 0.000, 0.0, 7.755 
1505830796.570766, 0.000, 0.000, 808.369, 808.110, 808.712, 809.503, 2.484, 0.052, 88.629, 0.000, 0.11935483871, 10.929 
1505830796.583200, 0.000, 0.000, 808.369, 805.801, 808.712, 809.972, 2.500, 0.010, 88.629, 0.000, 0.0, 11.123 
1505830796.594964, 0.000, 0.000, 814.987, 813.670, 812.482, 810.640, 2.497, 0.016, 88.629, 0.000, 0.0, 11.148 
1505830796.606815, 0.000, 0.000, 798.895, 813.670, 812.482, 810.640, 2.555, 0.071, 88.629, 0.000, 0.148387096774, 11.135 
1505830796.618830, 0.000, 0.000, 798.895, 818.284, 814.776, 816.818, 2.471, 0.000, 88.629, 0.000, 0.0, 11.097 
1505830796.630783, 0.000, 0.000, 823.683, 806.494, 808.577, 807.446, 2.535, 0.055, 88.629, 0.000, 0.122580645161, 11.110 
1505830796.642614, 0.000, 0.000, 823.683, 806.494, 808.577, 807.446, 2.481, 0.000, 88.629, 0.000, 0.0516129032258, 11.071 
1505830796.654451, 0.000, 0.000, 815.663, 817.391, 816.998, 816.510, 2.565, 0.003, 88.629, 0.000, 0.0, 11.097 
1505830796.666307, 0.000, 0.000, 806.018, 802.277, 802.185, 789.838, 2.474, 0.074, 88.629, 0.000, 0.148387096774, 11.123 
1505830796.678381, 0.000, 0.000, 806.018, 802.277, 802.185, 789.838, 2.465, 0.000, 88.629, 0.000, 0.0, 11.187 
1505830796.690362, 0.000, 0.000, 816.807, 821.639, 820.610, 834.499, 2.526, 0.097, 88.629, 0.000, 0.138709677419, 10.968 
1505830796.702413, 0.000, 0.000, 806.111, 805.286, 805.936, 802.226, 2.503, 0.003, 88.629, 0.000, 0.041935483871, 11.097 
1505830796.714557, 0.000, 0.000, 806.111, 805.286, 805.936, 802.226, 2.526, 0.006, 88.629, 0.000, 0.0, 11.123 
1505830796.726357, 0.000, 0.000, 810.682, 812.042, 811.508, 815.875, 2.561, 0.055, 88.629, 0.000, 0.132258064516, 11.019 
1505830796.738290, 0.000, 0.000, 811.110, 805.884, 790.602, 815.875, 2.516, 0.000, 88.629, 0.000, 0.0, 11.097 
1505830796.750911, 0.000, 0.000, 811.110, 805.884, 790.602, 799.748, 2.513, 0.071, 88.629, 0.000, 0.135483870968, 11.110 
1505830796.762757, 0.000, 0.000, 814.375, 817.848, 834.809, 825.943, 2.490, 0.006, 88.629, 0.000, 0.0483870967742, 11.213 
1505830796.774734, 0.000, 0.000, 808.234, 792.265, 804.987, 825.943, 2.545, 0.000, 88.629, 0.000, 0.0, 11.148 
1505830796.787026, 0.000, 0.000, 808.234, 792.265, 804.987, 805.327, 2.545, 0.055, 88.629, 0.000, 0.138709677419, 11.123 
1505830796.798864, 0.000, 0.000, 813.585, 831.576, 817.168, 815.304, 2.535, 0.000, 88.629, 0.000, 0.0, 10.955 
1505830796.810788, 0.000, 0.000, 796.730, 831.576, 817.168, 815.304, 2.526, 0.074, 88.629, 0.000, 0.11935483871, 11.213 
1505830796.822857, 0.000, 0.000, 796.730, 802.482, 803.897, 801.970, 2.503, 0.013, 88.629, 0.000, 0.0548387096774, 11.135 
1505830796.834728, 0.000, 0.000, 826.583, 819.808, 817.178, 819.990, 2.497, 0.000, 88.629, 0.000, 0.0, 11.097 
1505830796.846655, 0.000, 0.000, 826.583, 819.808, 817.178, 819.990, 2.568, 0.061, 88.629, 0.000, 0.145161290323, 11.097 
1505830796.858877, 0.000, 0.000, 805.234, 806.018, 806.928, 807.270, 2.552, 0.000, 88.629, 0.000, 0.0, 11.135 
1505830796.871014, 0.000, 0.000, 811.686, 811.822, 813.491, 810.462, 2.539, 0.055, 88.629, 0.000, 0.116129032258, 11.097 
1505830796.882908, 0.000, 0.000, 811.686, 811.822, 813.491, 810.462, 2.506, 0.006, 88.629, 0.000, 0.058064516129, 11.161 
1505830796.894770, 0.000, 0.000, 808.504, 807.011, 806.887, 807.798, 2.519, 0.000, 88.629, 0.000, 0.0, 11.110 
1505830796.906665, 0.000, 0.000, 816.097, 818.199, 816.945, 809.326, 2.535, 0.045, 88.629, 0.000, 0.138709677419, 11.097 
1505830796.918750, 0.000, 0.000, 816.097, 818.199, 816.945, 809.326, 2.529, 0.000, 88.629, 0.000, 0.0, 11.135 
1505830796.930701, 0.000, 0.000, 806.762, 806.452, 806.235, 815.706, 2.510, 0.052, 88.629, 0.000, 0.11935483871, 11.135 
1505830796.942573, 0.000, 0.000, 818.060, 803.773, 817.933, 803.250, 2.535, 0.000, 88.629, 0.000, 0.0516129032258, 11.148 
1505830796.954902, 0.000, 0.000, 818.060, 803.773, 817.933, 803.250, 2.503, 0.000, 88.629, 0.000, 0.0, 11.187 
1505830796.966752, 0.000, 0.000, 806.359, 814.723, 804.246, 816.860, 2.487, 0.042, 88.629, 0.000, 0.135483870968, 11.097 
1505830796.978641, 0.000, 0.000, 817.083, 822.241, 801.194, 816.860, 2.519, 0.000, 88.629, 0.000, 0.0, 10.968 
1505830796.991287, 0.000, 0.000, 817.083, 822.241, 801.194, 807.104, 2.526, 0.055, 88.629, 0.000, 0.106451612903, 11.135 
1505830797.003151, 0.000, 0.000, 812.220, 811.947, 829.100, 825.629, 2.465, 0.000, 88.629, 0.000, 0.0645161290323, 11.161 
1505830797.015000, 0.000, 0.000, 813.585, 805.502, 802.349, 825.629, 2.535, 0.000, 88.629, 0.000, 0.0, 11.148 
1505830797.027251, 0.000, 0.000, 813.585, 805.502, 802.349, 812.703, 2.542, 0.058, 88.629, 0.000, 0.145161290323, 11.071 
1505830797.039318, 0.000, 0.000, 804.627, 816.012, 820.257, 808.889, 2.555, 0.000, 88.629, 0.000, 0.0, 10.168 
1505830797.051824, 0.000, 0.000, 823.910, 818.784, 816.235, 808.889, 2.590, 0.035, 88.629, 0.000, 0.0774193548387, 11.110 
1505830797.064138, 0.000, 0.000, 823.910, 818.784, 816.235, 823.446, 2.558, 0.019, 88.629, 0.000, 0.0903225806452, 11.058 
1505830797.075957, 0.000, 0.000, 808.494, 814.017, 816.913, 808.930, 2.542, 0.000, 88.629, 0.000, 0.0, 10.968 
1505830797.087871, 0.000, 0.000, 816.192, 814.017, 813.617, 808.930, 2.510, 0.058, 88.629, 0.000, 0.145161290323, 11.135 
1505830797.100196, 0.000, 0.000, 816.192, 812.608, 813.617, 817.444, 2.516, 0.000, 88.629, 0.000, 0.0161290322581, 11.161 
1505830797.112058, 0.000, 0.000, 813.585, 810.901, 810.859, 806.535, 2.523, 0.042, 88.629, 0.000, 0.0774193548387, 11.161 
1505830797.123862, 0.000, 0.000, 809.628, 810.901, 810.859, 806.535, 2.506, 0.048, 88.629, 0.000, 0.0935483870968, 11.097 
1505830797.135983, 0.000, 0.000, 809.628, 822.058, 819.499, 822.595, 2.565, 0.000, 88.629, 0.000, 0.0, 11.161 
1505830797.147782, 0.000, 0.000, 821.425, 811.466, 813.354, 810.723, 2.523, 0.055, 88.629, 0.000, 0.145161290323, 11.123 
1505830797.159619, 0.000, 0.000, 821.425, 811.466, 813.354, 810.723, 2.500, 0.000, 88.629, 0.000, 0.0, 11.174 
1505830797.171574, 0.000, 0.000, 814.818, 815.663, 813.543, 815.040, 2.545, 0.042, 88.629, 0.000, 0.0935483870968, 11.097 
1505830797.183421, 0.000, 0.000, 813.007, 809.805, 812.430, 797.619, 2.532, 0.019, 88.629, 0.000, 0.0838709677419, 11.097 
1505830797.195428, 0.000, 0.000, 813.007, 809.805, 812.430, 797.619, 2.487, 0.000, 88.629, 0.000, 0.0, 11.161 
1505830797.207270, 0.000, 0.000, 816.372, 819.755, 817.571, 833.151, 2.510, 0.058, 88.629, 0.000, 0.129032258065, 11.135 
1505830797.219091, 0.000, 0.000, 811.644, 799.534, 810.682, 796.730, 2.532, 0.000, 88.629, 0.000, 0.0, 11.148 
1505830797.231448, 0.000, 0.000, 811.644, 799.534, 810.682, 796.730, 2.452, 0.052, 88.629, 0.000, 0.0935483870968, 11.187 
1505830797.243266, 0.000, 0.000, 817.794, 829.100, 819.627, 832.126, 2.516, 0.023, 88.629, 0.000, 0.0935483870968, 11.110 
1505830797.255115, 0.000, 0.000, 809.315, 803.640, 800.389, 832.126, 2.487, 0.000, 88.629, 0.000, 0.0, 11.135 
1505830797.267365, 0.000, 0.000, 809.315, 803.640, 800.389, 805.502, 2.555, 0.058, 88.629, 0.000, 0.148387096774, 11.161 
1505830797.279471, 0.000, 0.000, 819.317, 826.811, 827.943, 824.720, 2.516, 0.000, 88.629, 0.000, 0.00322580645161, 11.110 
1505830797.291678, 0.000, 0.000, 803.907, 798.844, 797.922, 824.720, 2.506, 0.052, 88.963, 0.000, 0.058064516129, 11.226 
1505830797.304740, 0.000, 0.000, 803.907, 798.844, 797.922, 793.434, 2.474, 0.071, 88.963, 0.000, 0.116129032258, 11.084 
1505830797.317321, 0.000, 0.000, 795.078, 824.136, 824.622, 829.931, 2.548, 0.000, 88.963, 0.000, 0.0, 10.968 
1505830797.329413, 0.000, 0.000, 828.641, 824.136, 824.622, 829.931, 2.513, 0.055, 88.963, 0.000, 0.129032258065, 11.135 
1505830797.341917, 0.000, 0.000, 828.641, 729.072, 824.622, 779.253, 2.506, 0.013, 88.963, 0.000, 0.0548387096774, 11.123 
1505830797.355189, 0.000, 0.000, 815.748, 924.725, 407.190, 834.676, 2.474, 0.000, 88.963, 0.000, 0.0, 11.135 
1505830797.367320, 0.000, 0.000, 825.304, 813.501, 407.190, 834.676, 2.513, 0.055, 88.963, 0.000, 0.158064516129, 11.110 
1505830797.379290, 0.000, 0.000, 825.304, 813.501, 407.190, 781.858, 2.497, 0.000, 88.963, 0.000, 0.0, 11.200 
1505830797.391254, 0.000, 0.000, 818.912, 820.568, 407.190, 888.624, 2.555, 0.039, 88.963, 0.000, 0.0935483870968, 11.135 
1505830797.403081, 0.000, 0.000, 812.745, 820.568, 809.544, 888.624, 2.497, 0.019, 88.963, 0.000, 0.0870967741935, 11.123 
1505830797.414943, 0.000, 0.000, 812.745, 751.919, 809.544, 795.169, 2.552, 0.000, 88.963, 0.000, 0.0, 11.097 
1505830797.426705, 0.000, 0.000, 820.161, 891.204, 821.200, 837.331, 2.558, 0.065, 88.963, 0.000, 0.148387096774, 11.123 
1505830797.438492, 0.000, 0.000, 820.161, 891.204, 821.200, 837.331, 2.526, 0.000, 88.963, 0.000, 0.0, 10.968 
1505830797.450390, 0.000, 0.000, 820.161, 805.760, 782.189, 813.491, 2.558, 0.084, 88.963, 0.000, 0.132258064516, 11.148 
1505830797.462234, 0.000, 0.000, 407.301, 833.250, 853.194, 815.135, 2.468, 0.010, 88.963, 0.000, 0.0645161290323, 11.187 
1505830797.474055, 0.000, 0.000, 407.301, 833.250, 853.194, 815.135, 2.510, 0.003, 88.963, 0.000, 0.0, 11.148 
1505830797.485928, 0.000, 0.000, 790.136, 809.315, 808.452, 810.765, 2.532, 0.042, 88.963, 0.000, 0.135483870968, 11.174 
1505830797.497719, 0.000, 0.000, 844.400, 823.910, 821.639, 824.406, 2.542, 0.000, 88.963, 0.000, 0.0, 11.110 
1505830797.509494, 0.000, 0.000, 844.400, 823.910, 821.639, 824.406, 2.494, 0.052, 88.963, 0.000, 0.135483870968, 11.123 
1505830797.521378, 0.000, 0.000, 812.042, 812.126, 816.690, 812.084, 2.516, 0.000, 88.963, 0.000, 0.0322580645161, 10.929 
1505830797.533161, 0.000, 0.000, 820.932, 819.808, 819.574, 812.084, 2.561, 0.006, 88.963, 0.000, 0.00967741935484, 11.303 
1505830797.544994, 0.000, 0.000, 820.932, 819.808, 819.574, 748.537, 2.523, 0.061, 88.963, 0.000, 0.138709677419, 10.929 
1505830797.556745, 0.000, 0.000, 810.327, 806.669, 807.145, 890.737, 2.490, 0.000, 88.963, 0.000, 0.0, 11.110 
1505830797.568524, 0.000, 0.000, 822.370, 806.669, 824.590, 890.737, 2.516, 0.058, 88.963, 0.000, 0.154838709677, 11.174 
1505830797.580443, 0.000, 0.000, 822.370, 759.297, 824.590, 801.664, 2.471, 0.000, 88.963, 0.000, 0.00967741935484, 11.161 
1505830797.592204, 0.000, 0.000, 813.365, 889.793, 814.291, 837.945, 2.555, 0.026, 88.963, 0.000, 0.0548387096774, 11.187 
1505830797.603967, 0.000, 0.000, 817.125, 889.793, 814.291, 837.945, 2.532, 0.026, 88.963, 0.000, 0.103225806452, 11.174 
1505830797.615764, 0.000, 0.000, 817.125, 808.754, 791.428, 815.928, 2.494, 0.000, 88.963, 0.000, 0.0, 11.161 
1505830797.627584, 0.000, 0.000, 813.407, 821.060, 840.811, 812.745, 2.561, 0.058, 88.963, 0.000, 0.154838709677, 11.110 
1505830797.639378, 0.000, 0.000, 813.407, 821.060, 840.811, 812.745, 2.545, 0.000, 88.963, 0.000, 0.0, 11.432 
1505830797.651303, 0.000, 0.000, 794.576, 823.953, 821.961, 825.900, 2.500, 0.052, 88.963, 0.000, 0.0870967741935, 11.174 
1505830797.663089, 0.000, 0.000, 843.212, 812.650, 813.091, 810.985, 2.519, 0.026, 88.963, 0.000, 0.0774193548387, 11.187 
1505830797.674851, 0.000, 0.000, 843.212, 812.650, 813.091, 810.985, 2.523, 0.000, 88.963, 0.000, 0.0, 11.174 
1505830797.686590, 0.000, 0.000, 819.851, 821.789, 821.961, 818.827, 2.523, 0.058, 88.963, 0.000, 0.145161290323, 11.148 
1505830797.698790, 0.000, 0.000, 810.504, 808.494, 809.544, 811.424, 2.510, 0.000, 88.963, 0.000, 0.0, 11.174 
1505830797.710647, 0.000, 0.000, 810.504, 808.494, 809.544, 811.424, 2.471, 0.048, 88.963, 0.000, 0.112903225806, 11.239 
1505830797.722362, 0.000, 0.000, 824.633, 825.856, 825.261, 826.486, 2.494, 0.019, 88.963, 0.000, 0.0741935483871, 11.135 
1505830797.733991, 0.000, 0.000, 813.796, 803.342, 813.449, 826.486, 2.503, 0.000, 88.963, 0.000, 0.0, 11.110 
1505830797.746043, 0.000, 0.000, 813.796, 803.342, 813.449, 783.826, 2.552, 0.068, 88.963, 0.000, 0.151612903226, 11.148 
1505830797.757694, 0.000, 0.000, 817.486, 829.143, 819.360, 850.634, 2.510, 0.000, 88.963, 0.000, 0.0, 11.200 
1505830797.769318, 0.000, 0.000, 816.945, 829.143, 819.360, 850.634, 2.529, 0.058, 88.963, 0.000, 0.167741935484, 11.161 
1505830797.781131, 0.000, 0.000, 816.945, 802.175, 784.353, 813.007, 2.494, 0.000, 88.963, 0.000, 0.0193548387097, 11.226 
1505830797.792759, 0.000, 0.000, 820.889, 836.352, 854.806, 824.039, 2.542, 0.019, 88.963, 0.000, 0.0225806451613, 11.148 
1505830797.804312, 0.000, 0.000, 820.889, 836.352, 854.806, 824.039, 2.558, 0.039, 88.963, 0.000, 0.106451612903, 11.148 
1505830797.815838, 0.000, 0.000, 813.449, 813.186, 814.017, 813.849, 2.484, 0.000, 88.963, 0.000, 0.0, 10.994 
1505830797.827372, 0.000, 0.000, 820.429, 819.584, 820.482, 819.894, 2.526, 0.058, 88.963, 0.000, 0.151612903226, 11.213 
1505830797.838930, 0.000, 0.000, 820.429, 819.584, 820.482, 819.894, 2.535, 0.000, 88.963, 0.000, 0.0, 11.174 
1505830797.850607, 0.000, 0.000, 812.703, 810.765, 810.807, 809.628, 2.487, 0.052, 88.963, 0.000, 0.112903225806, 10.903 
1505830797.862183, 0.000, 0.000, 824.179, 810.765, 825.401, 809.628, 2.516, 0.003, 88.963, 0.000, 0.0548387096774, 11.368 
1505830797.873960, 0.000, 0.000, 824.179, 766.914, 825.401, 812.566, 2.526, 0.000, 88.963, 0.000, 0.0, 10.981 
1505830797.885603, 0.000, 0.000, 816.012, 884.538, 816.192, 831.994, 2.555, 0.042, 88.963, 0.000, 0.125806451613, 11.213 
1505830797.897220, 0.000, 0.000, 816.012, 884.538, 816.192, 831.994, 2.539, 0.000, 88.963, 0.000, 0.0, 11.161 
1505830797.908989, 0.000, 0.000, 760.416, 818.550, 803.517, 817.083, 2.497, 0.058, 88.963, 0.000, 0.145161290323, 11.058 
1505830797.920736, 0.000, 0.000, 880.959, 811.298, 828.183, 811.560, 2.532, 0.000, 88.963, 0.000, 0.0161290322581, 11.187 
1505830797.932292, 0.000, 0.000, 880.959, 811.298, 828.183, 811.560, 2.477, 0.013, 88.963, 0.000, 0.041935483871, 11.032 
1505830797.943826, 0.000, 0.000, 824.082, 826.898, 825.900, 829.132, 2.568, 0.026, 88.963, 0.000, 0.1, 11.213 
1505830797.955449, 0.000, 0.000, 815.843, 814.554, 814.681, 812.839, 2.497, 0.000, 88.963, 0.000, 0.0, 11.187 
1505830797.967000, 0.000, 0.000, 815.843, 814.554, 814.681, 812.839, 2.516, 0.065, 88.963, 0.000, 0.151612903226, 10.865 
1505830797.978531, 0.000, 0.000, 820.653, 821.285, 821.832, 820.975, 2.500, 0.000, 88.963, 0.000, 0.0, 11.187 
1505830797.990062, 0.000, 0.000, 814.428, 821.285, 805.368, 820.975, 2.526, 0.039, 88.963, 0.000, 0.116129032258, 10.865 
1505830798.001997, 0.000, 0.000, 814.428, 771.371, 805.368, 812.126, 2.523, 0.013, 88.963, 0.000, 0.1, 11.148 
