t,f_spd0,r_spd0,f_spd1,r_spd1,f_spd2,r_spd2,cra,crb,pv,Tc,Vpz,Vms
1507542386.72258,1609.438,1605.824,1611.706,1612.367,1606.521,1614.104,2.552,0,43.813,16.687,0,2.826
1507542386.73436,1561.504,1580.609,1619.172,1581.602,1591.525,1591.847,2.558,0.035,43.813,16.687,0.0677419355,2.826
1507542386.74721,1675.8,1650.002,1613.277,1653.253,1643.107,1610.675,2.558,0.01,43.813,16.687,0.0548387097,2.852
1507542386.75912,1609.768,1607.177,1601.695,1609.274,1607.917,1608.04,2.561,0,43.813,16.687,0,2.852
1507542386.771,1609.933,1584.79,1563.172,1593.016,1588.31,1589.313,2.568,0.052,43.813,16.687,0.1129032258,2.865
1507542386.78397,1628.856,1633.805,1672.059,1644.911,1610.139,1590.84,2.561,0,43.813,16.687,0,2.865
1507542386.79607,1609.809,1621.259,1611.17,1611.17,1608.081,1626.918,2.561,0.019,43.813,16.687,0.0290322581,2.865
1507542386.80805,1614.809,1609.438,1585.788,1593.016,1579.776,1586.108,2.542,0.023,43.813,16.687,0.0741935484,2.877
1507542386.82078,1598.277,1614.809,1637.76,1613.07,1597.79,1508.308,2.487,0,44.147,16.687,0,2.865
1507542386.83358,1622.346,1606.685,1614.643,1613.235,1619.506,1721.753,2.523,0.042,44.147,16.687,0.1,2.852
1507542386.84571,1550.88,1527.942,1520.52,1615.306,1620.757,1588.992,2.558,0,44.147,16.687,0.035483871,2.839
1507542386.85896,1697.045,1720.387,1723.356,1621.467,1617.923,1611.83,2.542,0,44.147,16.687,0,2.865
1507542386.8709,1609.233,1606.357,1616.053,1611.5,1603.246,1608.245,2.51,0.045,44.147,16.687,0.1129032258,2.852
1507542386.88295,1599.658,1595.237,1573.179,1593.904,1597.465,1594.065,2.548,0,44.147,16.687,0,2.852
1507542386.89571,1635.759,1638.443,1661.11,1635.972,1622.136,1547.676,2.519,0.023,44.147,16.687,0.0387096774,2.865
1507542386.90783,1614.477,1606.849,1612.904,1603.082,1608.245,1671.126,2.51,0.019,44.147,16.687,0.0709677419,2.852
1507542386.91971,1592.048,1601.042,1594.388,1602.551,1593.702,1599.496,2.577,0,44.147,16.687,0,2.877
1507542386.93228,1642.035,1643.837,1649.05,1605.496,1560.381,1598.277,2.552,0.045,44.147,16.687,0.1,2.865
1507542386.94473,1615.14,1609.109,1611.005,1627.592,1658.571,1648.359,2.561,0,44.147,16.687,0.0032258065,2.852
1507542386.95662,1576.292,1599.13,1592.693,1592.008,1596.573,1573.808,2.561,0.01,44.147,16.687,0.0096774194,2.852
1507542386.96879,1665.949,1611.17,1608.41,1602.225,1591.162,1557.33,2.5,0.029,44.147,16.687,0.0935483871,2.877
1507542386.98138,1609.109,1608.903,1610.139,1622.136,1631.517,1666.478,2.565,0,44.147,16.687,0,2.852
1507542386.99335,1594.712,1600.35,1596.249,1595.601,1594.227,1594.873,2.532,0.042,44.147,16.687,0.1032258065,2.877
1507542387.00517,1607.917,1575.779,1546.23,1572.825,1576.964,1629.573,2.526,0,44.147,16.687,0.0258064516,2.877
1507542387.01806,1616.012,1648.704,1677.677,1653.818,1644.567,1619.673,2.552,0,44.147,16.687,0,2.865
1507542387.02987,1593.217,1601.368,1596.087,1596.249,1594.227,1594.388,2.516,0.039,44.147,16.687,0.1064516129,2.877
1507542387.04166,1586.108,1594.59,1566.247,1562.202,1609.274,1630.798,2.529,0,44.147,16.687,0,2.852
1507542387.05446,1641.135,1625.825,1639.553,1664.054,1611.005,1612.408,2.577,0.035,44.147,16.687,0.0806451613,2.865
1507542387.06633,1592.371,1602.388,1612.202,1598.317,1595.035,1595.885,2.516,0.003,44.147,16.687,0.0387096774,2.89
1507542387.07817,1558.912,1624.943,1631.136,1626.54,1615.348,1630.291,2.539,0,44.147,16.687,0,2.865
1507542387.09057,1678.259,1653.775,1688.619,1614.477,1573.808,1595.561,2.529,0.039,44.147,16.687,0.1096774194,2.877
1507542387.10289,1588.792,1607.218,1596.614,1596.897,1632.914,1610.304,2.552,0,44.147,16.687,0,2.877
1507542387.11476,1633.635,1625.321,1630.587,1626.372,1633.805,1633.084,2.535,0.032,44.147,16.687,0.0677419355,2.852
1507542387.12685,1668.334,1610.51,1610.304,1579.776,1588.832,1612.574,2.506,0.003,44.147,16.687,0.0580645161,2.916
1507542387.13933,1593.54,1602.388,1601.205,1632.194,1618.464,1664.054,2.539,0,44.147,16.687,0,2.839
1507542387.15116,1633.635,1625.825,1633.423,1623.015,1634.866,1632.067,2.516,0.048,44.147,16.687,0.1161290323,2.865
1507542387.16311,1619.881,1611.706,1599.496,1566.598,1569.881,1586.428,2.539,0,44.147,16.687,0,2.839
1507542387.17594,1597.627,1602.225,1612.408,1646.719,1636.482,1600.187,2.535,0.019,44.147,16.687,0.0322580645,2.865
1507542387.18783,1629.193,1625.993,1632.194,1627.255,1636.099,1632.194,2.523,0.019,44.147,16.687,0.0741935484,2.865
1507542387.19964,1596.087,1597.627,1573.808,1605.127,1612.036,1611.871,2.513,0,44.147,16.687,0,2.852
1507542387.21275,1619.881,1616.219,1639.339,1607.177,1607.013,1600.35,2.574,0.045,44.147,16.687,0.1032258065,2.865
1507542387.22474,1627.087,1626.54,1633.805,1622.346,1636.482,1629.362,2.503,0,44.147,16.687,0.0064516129,2.865
1507542387.23661,1562.163,1578.626,1610.468,1616.717,1612.408,1616.385,2.526,0.006,44.147,16.687,0,2.877
1507542387.24937,1656.169,1642.421,1607.711,1634.866,1599.496,1581.602,2.548,0.039,44.147,16.687,0.1,2.865
1507542387.26144,1629.911,1626.876,1634.187,1628.519,1632.025,1649.439,2.535,0,44.147,16.687,0,2.877
1507542387.27345,1574.478,1584.949,1564.922,1614.601,1614.643,1610.139,2.51,0.042,44.147,16.687,0.0935483871,2.89
1507542387.28588,1642.592,1632.025,1652.559,1601.531,1525.793,1549.429,2.581,0,44.147,16.687,0.0387096774,2.877
1507542387.29813,1627.255,1627.255,1630.08,1628.308,1718.601,1688.619,2.503,0,44.147,16.687,0,2.877
1507542387.30999,1615.14,1615.514,1614.27,1616.219,1613.939,1614.104,2.539,0.042,44.147,16.687,0.1096774194,2.865
1507542387.32209,1625.321,1606.685,1598.114,1542.402,1595.561,1584.63,2.552,0,44.147,16.687,0,2.852
1507542387.33446,1631.686,1623.392,1638.272,1693.573,1638.101,1645.987,2.552,0.035,44.147,16.687,0.0774193548,2.89
1507542387.34631,1601.531,1619.673,1608.945,1616.053,1613.939,1615.14,2.535,0.003,44.147,16.687,0.0451612903,2.865
1507542387.35828,1597.952,1588.31,1564.922,1544.446,1591.686,1617.798,2.548,0,44.147,16.687,0,2.865
1507542387.37086,1637.931,1651.778,1680.859,1691.888,1643.278,1638.272,2.49,0.045,44.147,16.687,0.1129032258,2.89
1507542387.38294,1609.603,1616.385,1612.036,1617.258,1614.974,1614.601,2.542,0,44.147,16.687,0,2.865
1507542387.3948,1591.364,1598.805,1586.628,1617.757,1614.643,1612.574,2.519,0.023,44.147,16.687,0.0451612903,2.89
1507542387.40761,1644.911,1637.206,1652.342,1691.297,1638.656,1638.443,2.545,0.016,44.147,16.687,0.0709677419,2.865
1507542387.41957,1602.551,1616.012,1609.768,1616.717,1615.14,1619.839,2.545,0,44.147,16.687,0,2.89
1507542387.4315,1592.008,1601.368,1588.992,1613.608,1615.514,1616.385,2.526,0.052,44.147,16.687,0.1096774194,2.89
1507542387.4443,1646.03,1634.527,1650.738,1643.45,1638.827,1578.784,2.568,0,44.147,16.687,0.0032258065,2.865
1507542387.4564,1613.566,1617.424,1612.532,1617.798,1612.574,1674.64,2.539,0.003,44.147,16.687,0.0096774194,2.89
1507542387.46825,1561.039,1614.974,1617.424,1616.178,1617.923,1617.632,2.555,0.023,44.147,16.687,0.0838709677,2.865
1507542387.48087,1681.039,1667.008,1699.154,1638.443,1636.993,1611.17,2.539,0,44.147,16.687,0,2.852
1507542387.49308,1611.871,1616.925,1612.202,1612.739,1617.424,1642.549,2.561,0.045,44.147,16.687,0.1032258065,2.89
1507542387.50497,1577.439,1615.68,1613.939,1624.943,1612.574,1616.219,2.539,0,44.147,16.687,0.0129032258,2.89
1507542387.51701,1660.76,1627.592,1639.51,1566.715,1631.856,1618.839,2.529,0,44.147,16.687,0,2.877
1507542387.52944,1574.793,1620.924,1606.357,1687.125,1622.513,1634.144,2.558,0.035,44.147,16.687,0.1064516129,2.826
1507542387.54147,1659.314,1614.809,1620.924,1620.215,1617.59,1617.965,2.526,0,44.147,16.687,0,2.852
1507542387.55363,1644.567,1584.47,1635.419,1581.125,1639.51,1623.518,2.574,0.032,44.147,16.687,0.0774193548,2.826
1507542387.56627,1605.824,1667.229,1617.258,1673.171,1562.668,1627.087,2.535,0.003,44.147,16.687,0.0483870968,2.839
1507542387.5782,1623.392,1614.643,1602.715,1619.881,1675.979,1622.346,2.548,0,44.147,16.687,0,2.865
1507542387.59092,1667.406,1631.517,1639.724,1600.309,1600.187,1601.695,2.558,0.042,44.147,16.687,0.1096774194,2.826
1507542387.6033,1613.401,1369.226,1639.724,1703.386,797.912,1644.008,2.568,0,44.147,16.687,0,2.839
1507542387.61543,1619.881,1976.829,808.494,1809.189,797.912,1626.035,2.545,0.019,44.147,16.687,0.035483871,2.839
1507542387.62744,1642.592,1606.521,1600.676,1602.919,797.912,1601.368,2.529,0.016,44.147,16.687,0.0709677419,2.865
1507542387.63974,1619.506,2029.502,813.933,1849.558,1770.994,1619.881,2.545,0,44.147,16.687,0,2.852
1507542387.65166,1619.172,1617.965,1620.048,1622.848,1618.631,1620.549,2.565,0.048,44.147,16.687,0.1161290323,2.89
1507542387.66356,1601.695,1608.574,1603.082,1603.082,1601.368,1601.735,2.555,0,44.147,16.687,0,2.865
1507542387.67562,813.543,1760.587,1788.667,1625.825,1620.048,1638.955,2.539,0.016,44.147,16.687,0.0290322581,2.89
1507542387.68769,1624.44,1619.714,1625.153,1621.802,1617.923,1881.81,2.539,0.026,44.147,16.687,0.0774193548,2.865
1507542387.69951,1603.736,1607.711,1601.531,1602.919,1601.695,1602.551,2.555,0,44.147,16.687,0,2.903
1507542387.71148,1685.226,1631.306,1621.802,1632.575,1641.521,1640.066,2.552,0.048,44.147,16.687,0.1096774194,2.877
1507542387.72359,1621.635,1617.258,1619.172,1932.503,808.411,1660.19,2.555,0,44.147,16.687,0,2.89
1507542387.73551,1603.409,1610.139,1606.48,1606.192,1608.04,1590.358,2.545,0.019,44.147,16.687,0.0322580645,2.877
1507542387.74739,1619.673,1633.254,1638.485,1627.592,1639.51,1654.514,2.555,0.016,44.147,16.687,0.0741935484,2.877
1507542387.75954,1624.44,1848.417,809.586,1703.386,1632.194,1620.048,2.577,0,44.147,16.687,0,2.89
1507542387.77226,1597.465,1610.304,1602.878,1603.409,1602.919,2163.946,2.545,0.045,44.147,16.687,0.1,2.903
1507542387.78458,1624.063,1633.296,1642.764,1636.482,1638.784,1636.269,2.516,0,44.147,16.687,0.0129032258,2.877
1507542387.79681,1621.635,1937.979,809.503,1781.071,1701.221,1620.59,2.539,0.003,44.147,16.687,0,2.903
1507542387.80869,1603.246,1613.235,1608.04,1606.849,1607.218,1605.824,2.526,0.035,44.147,16.687,0.0967741935,2.877
1507542387.82054,1630.587,1633.466,1637.931,1632.745,1639.724,1638.784,2.526,0,44.147,16.687,0,2.89
1507542387.83282,814.164,1736.101,1769.102,1622.848,1618.631,1621.133,2.584,0.039,44.147,16.687,0.1,2.877
1507542387.84485,1600.676,1609.438,1604.636,1606.685,1595.925,1821.921,2.516,0,44.147,16.687,0.0193548387,2.929
1507542387.8568,1600.676,1283.709,1604.636,1344.328,1595.925,1500.753,2.535,0,44.482,16.687,0,2.916
1507542387.86931,785.254,1623.183,809.711,2064.397,817.89,1782.333,2.539,0.039,44.482,16.687,0.1032258065,2.89
1507542387.8816,785.254,1608.081,1608.739,2125.205,806.618,1805.503,2.545,0,44.482,16.687,0,2.916
1507542387.89365,785.254,1638.613,1640.75,1636.312,806.618,1640.622,2.535,0.042,44.482,16.687,0.0838709677,2.89
1507542387.90561,785.254,1627.592,1624.44,1622.68,806.618,1620.924,2.51,0,44.482,16.687,0.035483871,2.852
1507542387.91757,785.254,1606.521,1607.711,1843.434,808.317,1598.317,2.542,0,44.482,16.687,0,2.852
1507542387.92942,785.254,1614.477,1643.278,1636.482,808.317,1650.348,2.548,0.042,44.482,16.687,0.1064516129,2.877
1507542387.9413,785.254,1649.223,1609.809,1624.398,808.317,1621.091,2.542,0,44.482,16.687,0,2.89
1507542387.95342,808.359,1803.743,809.367,1635.079,1608.245,1620.549,2.539,0.035,44.482,16.687,0.0903225806,2.865
1507542387.96533,808.359,1636.865,809.367,1637.547,1640.964,1908.121,2.552,0,44.482,16.687,0.0387096774,2.903
1507542387.97757,1615.016,1621.635,1617.258,1623.727,1623.56,1621.133,2.519,0,44.482,16.687,0,2.877
1507542387.98965,809.055,1654.732,1680.096,1609.274,1622.136,1624.398,2.542,0.042,44.482,16.687,0.1064516129,2.89
1507542388.00186,809.055,1635.759,1642.935,1636.482,812.22,1788.057,2.516,0,44.482,16.687,0,2.903
1507542388.01386,809.055,1623.225,1618.298,1624.608,1621.259,1621.259,2.552,0.032,44.482,16.687,0.0774193548,2.877
1507542388.02575,1638.229,1621.802,1609.768,1623.895,1622.304,1623.392,2.545,0,44.482,16.687,0.0419354839,2.89
1507542388.03774,1642.035,2066.431,1644.223,1884.403,1803.071,1647.237,2.516,0,44.482,16.687,0,2.877
1507542388.04954,1611.871,1622.136,1615.514,1623.392,1614.809,1620.59,2.535,0.042,44.482,16.687,0.1064516129,2.89
1507542388.06132,1631.517,1621.969,1626.372,1625.993,1629.911,1624.608,2.529,0,44.482,16.687,0,2.865
1507542388.07339,811.906,1781.021,1812.473,1625.321,1642.378,1605.824,2.532,0.039,44.482,16.687,0.0870967742,2.89
1507542388.08547,1615.514,1625.489,1623.895,1643.278,1602.388,1904.078,2.568,0,44.482,16.687,0.0387096774,2.877
1507542388.09751,1628.645,1620.257,1622.178,1621.3,1644.223,1628.982,2.529,0,44.482,16.687,0,2.916
1507542388.10963,1794.073,1633.635,1666.478,1605.619,1605.987,1587.469,2.548,0.042,44.482,16.687,0.1064516129,2.877
1507542388.12198,1617.424,1623.727,1615.68,2158.6,815.219,1847.982,2.539,0,44.482,16.687,0,2.916
1507542388.13391,1628.476,1622.304,1626.54,1625.657,1627.971,1622.304,2.532,0.032,44.482,16.687,0.0709677419,2.839
1507542388.14601,1672.237,1640.066,1646.159,1585.628,1642.421,1615.182,2.561,0,44.482,16.687,0.0516129032,2.903
1507542388.15844,1621.259,1616.717,1617.632,1679.917,1624.943,1656.911,2.529,0,44.482,16.687,0,2.865
1507542388.17023,1625.489,1629.362,1624.943,1626.708,1623.015,1623.895,2.555,0.045,44.482,16.687,0.1129032258,2.852
1507542388.18206,1645.427,1602.225,1584.63,1620.048,1631.475,1608.245,2.545,0,44.482,16.687,0,2.839
1507542388.19475,1621.802,1647.625,1683.693,1639.553,1635.419,1622.848,2.552,0.029,44.482,16.687,0.0483870968,2.877
1507542388.20663,1624.44,1635.929,1627.255,1617.216,1621.802,1627.592,2.516,0.016,44.482,16.687,0.0612903226,2.865
1507542388.21848,1609.274,1617.424,1595.075,1633.805,1627.634,1607.013,2.558,0,44.482,16.687,0,2.877
1507542388.23134,1656.693,1644.524,1668.511,1630.798,1641.306,1624.063,2.545,0.048,44.482,16.687,0.1096774194,2.852
1507542388.2433,1625.153,1623.392,1625.657,1632.745,1623.015,1629.911,2.516,0,44.482,16.687,0,2.903
1507542388.25517,1591.364,1599.984,1578.111,1629.362,1607.875,1608.41,2.558,0.023,44.482,16.687,0.0225806452,2.89
1507542388.26779,1678.393,1664.274,1680.096,1632.745,1626.54,1614.974,2.5,0.026,44.482,16.687,0.0870967742,2.865
1507542388.27985,1625.867,1623.895,1634.909,1632.914,1623.225,1635.036,2.548,0,44.482,16.687,0,2.903
1507542388.29165,1622.68,1632.406,1610.139,1606.685,1608.04,1608.41,2.565,0.045,44.482,16.687,0.1064516129,2.877
1507542388.30414,1643.321,1631.644,1652.168,1624.608,1629.193,1586.468,2.516,0,44.482,16.687,0.0129032258,2.877
1507542388.3162,1627.929,1596.614,1630.08,1630.798,1623.392,1665.552,2.561,0.003,44.482,16.687,0,2.903
1507542388.3282,1635.929,1641.692,1610.304,1597.79,1608.245,1609.274,2.542,0.032,44.482,16.687,0.0935483871,2.89
1507542388.34063,1634.357,1634.187,1654.21,1622.346,1572.982,1569.059,2.577,0,44.482,16.687,0,2.877
1507542388.35303,1625.321,1623.727,1627.423,1628.814,1679.154,1684.595,2.539,0.042,44.482,16.687,0.0935483871,2.903
1507542388.36494,1605.168,1615.306,1614.27,1607.383,1608.78,1611.17,2.519,0,44.482,16.687,0.0322580645,2.89
1507542388.37743,1666.655,1627.255,1627.76,1622.178,1574.123,1586.788,2.535,0,44.482,16.687,0,2.89
1507542388.39005,1617.757,1622.304,1626.75,1632.914,1680.5,1665.905,2.539,0.048,44.482,16.687,0.1161290323,2.903
1507542388.40212,1628.139,1616.551,1600.839,1606.685,1608.903,1609.809,2.532,0,44.482,16.687,0,2.877
1507542388.41475,1648.359,1644.395,1669.663,1630.798,1623.895,1569.372,2.526,0.023,44.482,16.687,0.0419354839,2.916
1507542388.42685,1623.35,1624.063,1625.489,1628.308,1626.708,1686.717,2.548,0.016,44.482,16.687,0.0677419355,2.89
1507542388.4388,1601.858,1607.711,1611.5,1608.945,1608.78,1609.644,2.571,0,44.482,16.687,0,2.89
1507542388.45133,1673.393,1632.194,1659.489,1632.364,1578.943,1569.176,2.516,0.042,44.482,16.687,0.1032258065,2.903
1507542388.46379,1626.708,1627.76,1627.592,1627.971,1675.979,1683.513,2.535,0,44.482,16.687,0,2.89
1507542388.47568,1611.665,1615.182,1608.739,1607.383,1609.438,1613.608,2.565,0.01,44.482,16.687,0.0129032258,2.89
1507542388.48821,1661.505,1628.476,1659.84,1628.856,1602.021,1552.143,2.529,0.029,44.482,16.687,0.0967741935,2.916
1507542388.50055,1626.708,1630.798,1626.918,1628.476,1650.348,1707.454,2.523,0,44.482,16.687,0,2.903
1507542388.51253,1576.292,1611.871,1607.711,1610.84,1610.139,1611.17,2.523,0.045,44.482,16.687,0.1032258065,2.89
1507542388.52465,1702.234,1629.193,1626.54,1557.33,1615.14,1591.364,2.516,0,44.482,16.687,0.0290322581,2.903
1507542388.53711,1627.423,1625.489,1627.423,1706.25,1637.036,1663.878,2.545,0,44.482,16.687,0,2.89
1507542388.54898,1602.225,1616.551,1611.17,1608.245,1610.304,1609.974,2.558,0.039,44.482,16.687,0.1064516129,2.916
1507542388.56123,1679.334,1627.971,1621.593,1596.249,1569.216,1587.469,2.539,0,44.482,16.687,0,2.903
1507542388.57384,1627.592,1626.372,1628.856,1665.023,1688.8,1667.76,2.581,0.035,44.482,16.687,0.0709677419,2.89
1507542388.58569,1609.644,1617.59,1617.091,1608.04,1611.005,1612.574,2.526,0.006,44.482,16.687,0.0451612903,2.916
1507542388.59771,1632.575,1578.468,1619.006,1577.122,1630.967,1601.858,2.548,0,44.482,16.687,0,2.903
1507542388.61071,1623.392,1679.558,1633.975,1686.537,1627.255,1654.906,2.571,0.045,44.482,16.687,0.1129032258,2.89
1507542388.62268,1614.27,1617.757,1614.311,1608.204,1610.468,1611.665,2.542,0,44.482,16.687,0,2.903
1507542388.63478,1647.064,1628.476,1625.489,1574.635,1623.895,1605.332,2.51,0.019,44.482,16.687,0.0290322581,2.877
1507542388.64723,1634.527,1627.255,1629.193,1690.116,1631.686,1651.084,2.51,0.023,44.482,16.687,0.0806451613,2.877
1507542388.65909,1610.304,1616.759,1603.572,1613.277,1611.706,1612.532,2.535,0,44.482,16.687,0,2.903
1507542388.67095,1631.306,1626.876,1620.215,1561.814,1619.506,1648.013,2.503,0.045,44.482,16.687,0.1064516129,2.877
1507542388.68356,1629.742,1631.856,1646.892,1706.713,1637.547,1637.036,2.535,0,44.482,16.687,0,2.916
1507542388.6954,1610.84,1617.757,1611.376,1613.07,1612.408,1607.383,2.574,0.006,44.482,16.687,0.0161290323,2.89
1507542388.70722,1568.707,1626.372,1608.574,1590.68,1584.271,1655.428,2.529,0.023,44.482,16.687,0.0870967742,2.877
1507542388.72009,1697.228,1631.517,1647.107,1672.637,1675.22,1631.475,2.555,0,44.482,16.687,0,2.903
1507542388.73198,1607.875,1616.385,1613.566,1613.401,1609.644,1611.17,2.548,0.045,44.482,16.687,0.1032258065,2.89
1507542388.744,1584.949,1591.001,1567.573,1595.075,1586.948,1651.995,2.542,0,44.482,16.687,0.0225806452,2.89
1507542388.75688,1680.32,1669.264,1688.8,1669.441,1671.881,1632.364,2.571,0,44.482,16.687,0,2.903
1507542388.76878,1610.633,1618.797,1619.006,1620.59,1613.608,1609.644,2.577,0.042,44.482,16.687,0.1064516129,2.89
1507542388.78082,1577.795,1556.328,1530.917,1569.685,1621.467,1653.253,2.558,0,44.482,16.687,0,2.877
1507542388.79382,1692.207,1710.564,1736.724,1701.451,1636.993,1630.798,2.542,0.035,44.482,16.687,0.064516129,2.903
1507542388.80574,1611.005,1619.339,1618.298,1615.845,1613.773,1615.845,2.519,0.01,44.482,16.687,0.0516129032,2.89
1507542388.81759,1593.904,1599.496,1574.163,1556.367,1613.277,1650.867,2.571,0,44.482,16.687,0,2.903
1507542388.83037,1671.126,1655.603,1689.344,1711.355,1646.332,1629.362,2.545,0.052,44.482,16.687,0.1129032258,2.877
1507542388.84226,1610.304,1625.153,1616.759,1618.797,1612.408,1617.965,2.552,0,44.482,16.687,0,2.916
1507542388.85412,1591.364,1593.742,1567.066,1595.925,1653.08,1646.547,2.535,0.023,44.482,16.687,0.0419354839,2.903
1507542388.86701,1674.462,1661.856,1696.267,1670.727,1659.314,1628.476,2.545,0.019,44.482,16.687,0.0741935484,2.89
1507542388.87884,1611.541,1621.969,1613.07,1615.68,1613.235,1618.298,2.552,0,44.482,16.687,0,2.903
1507542388.89076,1538.931,1621.259,1594.388,1619.172,1610.139,1250.836,2.542,0.045,44.816,16.687,0.0967741935,2.877
1507542388.90475,1736.101,1636.865,1658.002,1642.035,1648.748,1664.45,2.535,0,44.816,16.687,0.035483871,2.916
1507542388.91688,1614.974,1622.68,1622.513,1619.881,1615.306,1614.974,2.558,0,44.816,16.687,0,2.89
1507542388.9289,1640.237,1579.141,1628.814,1563.949,1621.3,1647.625,2.581,0.042,44.816,16.687,0.1064516129,2.877
1507542388.9416,1630.798,1687.487,1632.067,1709.821,1639.852,1658.746,2.519,0,44.816,16.687,0,2.916
1507542388.95369,1615.306,1621.091,1613.566,1609.768,1614.643,1616.551,2.542,0.029,44.816,16.687,0.064516129,2.89
1507542388.96589,1634.696,1626.203,1619.006,1564.105,1624.063,1602.592,2.574,0.006,44.816,16.687,0.0612903226,2.877
1507542388.97838,1636.482,1636.865,1642.035,1710.564,1640.964,1661.461,2.558,0,44.816,16.687,0,2.916
1507542388.99027,1614.311,1620.716,1616.385,1615.514,1615.348,1614.311,2.545,0.052,44.816,16.687,0.1161290323,2.89
1507542389.00218,1633.975,1595.561,1568.081,1602.551,1597.952,1613.608,2.51,0,44.816,16.687,0,2.916
1507542389.01509,1632.025,1669.485,1698.924,1666.125,1665.376,1646.719,2.539,0.013,44.816,16.687,0.0225806452,2.877
1507542389.02693,1615.14,1614.974,1617.091,1613.401,1615.348,1619.006,2.539,0.026,44.816,16.687,0.0806451613,2.916
1507542389.0388,1631.348,1630.249,1613.277,1589.835,1579.617,1651.604,2.542,0,44.816,16.687,0,2.916
